episode,pacman_reward,ghost_reward,steps,result,epsilon_pacman,epsilon_ghost,loss_pacman,loss_ghost
40,13.0,-23.0,600,cleared,0.9797,0.9797,0.1703,0.701804
41,-16.0,-8.0,540,timeout,0.9792,0.9792,0.143734,0.196761
42,-23.75,4.25,295,timeout,0.9787,0.9787,0.153191,0.174955
43,-21.5,11.5,150,caught,0.9782,0.9782,0.205456,0.196432
44,-5.9,7.1,238,caught,0.9777,0.9777,0.191479,0.180156
45,13.0,-28.0,600,cleared,0.9773,0.9773,0.181867,0.179655
46,-13.45,-0.45,389,timeout,0.9768,0.9768,0.146699,0.230761
47,3.1,11.1,158,caught,0.9763,0.9763,0.309811,0.131908
48,-21.1,-8.1,542,timeout,0.9758,0.9758,0.165292,0.173542
49,-3.75,-5.75,495,timeout,0.9753,0.9753,0.130855,0.336618
50,-20.75,-2.75,435,timeout,0.9748,0.9748,0.248058,0.196365
51,5.1,8.1,218,caught,0.9743,0.9743,0.409773,0.494495
52,-10.2,12.8,124,caught,0.9738,0.9738,0.321717,0.337069
53,-28.5,-26.5,600,timeout,0.9734,0.9734,0.277987,0.333741
54,-3.75,-0.75,395,timeout,0.9729,0.9729,0.294745,0.579722
55,-6.3,6.7,246,caught,0.9724,0.9724,0.284493,0.397322
56,29.5,-24.5,600,cleared,0.9719,0.9719,0.22948,0.572977
57,-6.55,6.45,251,caught,0.9714,0.9714,0.28393,0.284461
58,-20.65,12.35,133,caught,0.9709,0.9709,0.295163,0.496496
59,-9.15,-6.15,503,timeout,0.9704,0.9704,0.251684,0.153026
60,-7.0,-28.0,600,timeout,0.97,0.97,0.201405,0.2413
61,1.65,14.65,87,caught,0.9695,0.9695,0.184509,0.418362
62,-18.05,14.95,81,caught,0.969,0.969,1.595788,0.193783
63,-7.7,15.3,74,caught,0.9685,0.9685,0.182796,0.263901
64,3.0,-23.0,600,timeout,0.968,0.968,0.254511,0.286144
65,0.5,-25.5,600,timeout,0.9675,0.9675,0.133074,0.272388
66,-13.15,4.85,283,timeout,0.967,0.967,0.200659,0.36436
67,15.5,-25.5,600,cleared,0.9666,0.9666,0.168804,0.293287
68,12.1,-9.9,578,cleared,0.9661,0.9661,0.31015,0.549977
69,0.5,-25.5,600,timeout,0.9656,0.9656,0.315776,0.275655
70,-13.4,14.6,88,caught,0.9651,0.9651,0.219772,0.96969
71,-14.8,8.2,216,caught,0.9646,0.9646,0.158496,0.581439
72,8.0,-28.0,600,timeout,0.9641,0.9641,0.24514,0.887983
73,-8.85,-10.85,597,timeout,0.9637,0.9637,0.159829,0.289659
74,-9.15,-1.15,403,timeout,0.9632,0.9632,0.357312,0.271813
75,-22.05,5.95,261,caught,0.9627,0.9627,0.213859,0.292899
76,-23.2,9.8,184,caught,0.9622,0.9622,0.613067,0.361012
77,13.95,1.95,341,cleared,0.9617,0.9617,0.452622,0.443802
78,-6.5,-23.5,600,timeout,0.9613,0.9613,0.318284,0.968424
79,-25.75,-7.75,535,timeout,0.9608,0.9608,0.281766,0.38921
80,25.0,-25.0,600,cleared,0.9603,0.9603,0.308631,0.461317
81,20.0,-25.0,600,cleared,0.9598,0.9598,0.309802,0.643812
82,-21.4,11.6,148,caught,0.9593,0.9593,0.230712,0.393368
83,9.0,-24.0,600,timeout,0.9589,0.9589,0.267932,0.324194
84,12.5,-22.5,600,cleared,0.9584,0.9584,0.352071,0.909923
85,-13.1,14.9,82,caught,0.9579,0.9579,0.227692,0.23682
86,20.5,-25.5,600,cleared,0.9574,0.9574,0.289486,0.270108
87,-16.15,1.85,343,timeout,0.9569,0.9569,0.25512,0.525996
88,-15.75,7.25,235,caught,0.9565,0.9565,0.354522,0.265307
89,-15.5,-24.5,600,timeout,0.956,0.956,0.426806,0.256806
90,-14.45,13.55,109,caught,0.9555,0.9555,0.31875,0.505551
91,-8.55,-0.55,391,timeout,0.955,0.955,0.63624,0.666523
92,-8.4,-0.4,388,timeout,0.9546,0.9546,0.786849,0.28744
93,-4.15,13.85,103,caught,0.9541,0.9541,0.340698,0.420856
94,3.0,1.0,360,timeout,0.9536,0.9536,0.28608,0.372715
95,-10.45,17.55,29,caught,0.9531,0.9531,0.365059,0.412571
96,-12.55,15.45,71,caught,0.9526,0.9526,0.358044,1.10894
97,15.0,-25.0,600,cleared,0.9522,0.9522,0.23302,0.294454
98,-8.25,-10.25,585,timeout,0.9517,0.9517,0.232325,0.504893
99,-4.65,13.35,113,caught,0.9512,0.9512,0.368314,0.82067
100,-12.15,10.85,163,caught,0.9507,0.9507,0.304392,0.238888
101,1.9,-10.1,582,timeout,0.9503,0.9503,0.47148,0.871107
102,1.75,14.75,85,caught,0.9498,0.9498,0.53143,0.599089
103,-18.6,-0.6,392,timeout,0.9493,0.9493,0.379044,0.244258
104,-16.95,6.05,259,caught,0.9488,0.9488,0.330124,0.568934
105,17.5,-22.5,600,cleared,0.9484,0.9484,0.304605,0.673041
106,-9.5,13.5,110,caught,0.9479,0.9479,0.240981,0.69727
107,-5.35,12.65,127,caught,0.9474,0.9474,0.403271,0.63816
108,2.25,10.25,175,caught,0.9469,0.9469,0.367256,0.558173
109,-9.5,13.5,110,caught,0.9465,0.9465,0.239892,0.476256
110,-6.35,11.65,147,caught,0.946,0.946,0.277632,0.444687
111,-4.05,-6.05,501,timeout,0.9455,0.9455,0.309314,0.755756
112,4.3,12.3,134,caught,0.9451,0.9451,0.347751,0.313529
113,-7.15,-4.15,463,timeout,0.9446,0.9446,0.287466,0.732646
114,-17.0,1.0,360,timeout,0.9441,0.9441,0.24698,0.339097
115,-2.55,0.45,371,timeout,0.9436,0.9436,0.293962,1.07308
116,-2.85,15.15,77,caught,0.9432,0.9432,0.362567,0.398786
117,-8.5,-26.5,600,timeout,0.9427,0.9427,0.292185,0.24887
118,11.5,-21.5,600,cleared,0.9422,0.9422,0.309796,0.393837
119,-9.4,8.6,208,caught,0.9418,0.9418,0.298921,0.992702
120,-5.0,-7.0,520,timeout,0.9413,0.9413,0.238378,0.465159
121,1.8,4.8,284,timeout,0.9408,0.9408,0.412731,0.274604
122,-35.95,-7.95,539,timeout,0.9403,0.9403,0.346922,0.477581
123,-12.95,15.05,79,caught,0.9399,0.9399,0.264409,0.788669
124,-7.5,-22.5,600,timeout,0.9394,0.9394,0.29357,0.378828
125,-9.3,13.7,106,caught,0.9389,0.9389,0.256354,0.643557
126,-13.8,14.2,96,caught,0.9385,0.9385,0.605096,0.547848
127,-7.0,-23.0,600,timeout,0.938,0.938,0.345921,0.410774
128,13.0,-23.0,600,cleared,0.9375,0.9375,0.389774,0.653389
129,23.1,6.1,258,caught,0.9371,0.9371,0.312188,0.372272
130,1.5,-26.5,600,timeout,0.9366,0.9366,0.279401,0.50729
131,-21.65,1.35,353,timeout,0.9361,0.9361,0.297263,0.390554
132,-21.4,-3.4,448,timeout,0.9356,0.9356,0.296738,0.626365
133,15.9,-1.1,402,cleared,0.9352,0.9352,0.414541,0.523648
134,-2.8,15.2,76,caught,0.9347,0.9347,0.330984,0.427704
135,-2.0,6.0,260,caught,0.9342,0.9342,0.321677,0.448732
136,-0.45,2.55,329,timeout,0.9338,0.9338,0.309441,1.091066
137,4.8,12.8,124,caught,0.9333,0.9333,0.396184,0.962323
138,14.65,7.65,227,caught,0.9328,0.9328,0.246953,0.416856
139,-15.55,-2.55,431,timeout,0.9324,0.9324,0.313307,1.301156
140,22.0,-27.0,600,cleared,0.9319,0.9319,0.261818,0.434002
141,9.5,-24.5,600,timeout,0.9314,0.9314,0.293942,0.39104
142,-7.0,11.0,160,caught,0.931,0.931,0.296537,0.699014
143,-10.5,12.5,130,caught,0.9305,0.9305,0.311427,0.673235
144,-3.05,9.95,181,caught,0.93,0.93,0.371383,0.544293
145,3.25,11.25,155,caught,0.9296,0.9296,0.265036,0.421074
146,13.6,1.6,348,cleared,0.9291,0.9291,0.342855,0.789527
147,-18.05,9.95,181,caught,0.9287,0.9287,0.216152,0.411969
148,-19.6,8.4,212,caught,0.9282,0.9282,0.854448,2.262272
149,-11.25,-3.25,445,timeout,0.9277,0.9277,0.303181,0.820299
150,7.7,5.7,266,caught,0.9273,0.9273,0.435261,0.676197
151,-18.6,4.4,292,timeout,0.9268,0.9268,0.607319,0.561166
152,-1.9,16.1,58,caught,0.9263,0.9263,0.374787,0.671595
153,-12.8,-9.8,576,timeout,0.9259,0.9259,0.760413,0.753522
154,-1.25,11.75,145,caught,0.9254,0.9254,0.391793,0.652622
155,-8.15,14.85,83,caught,0.9249,0.9249,0.580688,0.490054
156,-13.6,-0.6,392,timeout,0.9245,0.9245,0.395924,1.538512
157,10.5,-25.5,600,cleared,0.924,0.924,0.364387,0.252521
158,-26.7,-3.7,454,timeout,0.9236,0.9236,0.534854,1.024483
159,-19.85,13.15,117,caught,0.9231,0.9231,0.402737,0.41611
160,-2.7,15.3,74,caught,0.9226,0.9226,0.360842,0.21014
161,-5.15,-2.15,423,timeout,0.9222,0.9222,0.40971,0.631498
162,-10.0,13.0,120,caught,0.9217,0.9217,0.339473,1.368585
163,-11.65,-3.65,453,timeout,0.9213,0.9213,0.441918,1.544401
164,-4.25,8.75,205,caught,0.9208,0.9208,0.435203,0.816649
165,15.0,-25.0,600,cleared,0.9203,0.9203,0.408372,1.596421
166,-19.2,8.8,204,caught,0.9199,0.9199,1.049329,0.720053
167,10.7,-6.3,506,cleared,0.9194,0.9194,0.404426,1.197809
168,9.5,12.5,130,caught,0.919,0.919,0.365497,0.642256
169,-13.95,-10.95,599,timeout,0.9185,0.9185,0.425288,0.811918
170,-0.25,2.75,325,timeout,0.918,0.918,0.517046,1.013426
171,-17.9,15.1,78,caught,0.9176,0.9176,0.284839,0.917333
172,29.0,-24.0,600,cleared,0.9171,0.9171,1.267304,0.857792
173,-0.5,7.5,230,caught,0.9167,0.9167,0.347048,1.867146
174,-3.6,14.4,92,caught,0.9162,0.9162,0.344171,2.654924
175,4.95,2.95,321,timeout,0.9157,0.9157,0.31791,0.736331
176,4.0,-24.0,600,timeout,0.9153,0.9153,0.554406,0.987793
177,-12.75,15.25,75,caught,0.9148,0.9148,0.436331,1.463318
178,2.9,10.9,162,caught,0.9144,0.9144,0.396341,1.906826
179,-3.2,14.8,84,caught,0.9139,0.9139,0.405842,1.328594
180,-24.35,3.65,307,timeout,0.9135,0.9135,0.726748,0.749402
181,4.95,-2.05,421,timeout,0.913,0.913,0.426454,0.793733
182,-3.55,4.45,291,timeout,0.9125,0.9125,0.387995,0.570365
183,-7.0,-23.0,600,timeout,0.9121,0.9121,0.432871,0.967928
184,1.6,-5.4,488,timeout,0.9116,0.9116,0.437032,1.956984
185,12.35,15.35,73,caught,0.9112,0.9112,0.41708,1.01652
186,-11.9,16.1,58,caught,0.9107,0.9107,0.711801,0.713993
187,-8.35,14.65,87,caught,0.9103,0.9103,0.372723,1.091489
188,4.0,-24.0,600,timeout,0.9098,0.9098,0.535874,1.06399
189,-2.0,11.0,160,caught,0.9094,0.9094,0.295913,0.706455
190,-10.2,7.8,224,caught,0.9089,0.9089,0.46551,1.659833
191,-20.9,17.1,38,caught,0.9084,0.9084,0.254016,1.351658
192,0.9,13.9,102,caught,0.908,0.908,0.505862,2.234438
193,9.0,2.0,340,timeout,0.9075,0.9075,0.456698,0.57589
194,-8.75,9.25,195,caught,0.9071,0.9071,0.32612,0.794067
195,-16.15,6.85,243,caught,0.9066,0.9066,0.42254,0.684758
196,-6.9,11.1,158,caught,0.9062,0.9062,0.507324,1.687208
197,12.25,0.25,375,cleared,0.9057,0.9057,0.291484,0.930003
198,-8.0,15.0,80,caught,0.9053,0.9053,0.380417,2.212276
199,25.0,-25.0,600,cleared,0.9048,0.9048,0.27804,1.008783
200,-10.0,-2.0,420,timeout,0.9044,0.9044,0.315341,1.447892
201,5.85,13.85,103,caught,0.9039,0.9039,0.450026,0.853837
202,-9.6,3.4,312,timeout,0.9035,0.9035,0.504086,1.366186
203,-1.0,-24.0,600,timeout,0.903,0.903,0.474303,1.362278
204,-18.8,4.2,296,timeout,0.9026,0.9026,0.4792,1.181168
205,2.05,5.05,279,caught,0.9021,0.9021,0.368905,2.048052
206,5.0,8.0,220,caught,0.9017,0.9017,0.440042,0.682404
207,-8.55,4.45,291,timeout,0.9012,0.9012,0.440375,0.902096
208,-5.55,2.45,331,timeout,0.9008,0.9008,0.363851,1.196494
209,-4.45,13.55,109,caught,0.9003,0.9003,0.430338,0.508545
210,9.0,-24.0,600,timeout,0.8999,0.8999,0.490314,0.275306
211,-8.3,14.7,86,caught,0.8994,0.8994,0.485471,0.507604
212,-14.6,13.4,112,caught,0.899,0.899,0.323195,1.025299
213,7.0,-22.0,600,timeout,0.8985,0.8985,0.503352,0.646769
214,-8.3,-5.3,486,timeout,0.8981,0.8981,0.408739,0.820591
215,-21.5,1.5,350,timeout,0.8976,0.8976,0.624722,0.236514
216,-19.45,-1.45,409,timeout,0.8972,0.8972,0.424371,0.500291
217,18.85,-8.15,543,cleared,0.8967,0.8967,0.471357,0.529815
218,12.25,15.25,75,caught,0.8963,0.8963,0.350178,1.464867
219,-7.0,-28.0,600,timeout,0.8958,0.8958,0.52339,0.991946
220,2.7,-9.3,566,timeout,0.8954,0.8954,0.31756,1.81667
221,2.9,10.9,162,caught,0.8949,0.8949,0.460513,1.20638
222,-19.7,8.3,214,caught,0.8945,0.8945,0.485504,0.924775
223,-4.65,8.35,213,caught,0.894,0.894,0.433886,1.52253
224,-29.6,3.4,312,timeout,0.8936,0.8936,0.413839,0.50832
225,18.35,6.35,253,caught,0.8931,0.8931,0.561724,1.485653
226,-5.85,17.15,37,caught,0.8927,0.8927,0.573568,2.272752
227,-3.0,10.0,180,caught,0.8922,0.8922,0.451271,1.355282
228,15.15,-1.85,417,cleared,0.8918,0.8918,0.449391,1.327795
229,6.25,9.25,195,caught,0.8913,0.8913,0.590375,0.715935
230,23.0,-23.0,600,cleared,0.8909,0.8909,0.585316,1.102621
231,-11.4,16.6,48,caught,0.8904,0.8904,0.466278,1.185735
232,14.15,2.15,337,cleared,0.89,0.89,0.977843,1.623983
233,-2.5,-22.5,600,timeout,0.8896,0.8896,0.580011,2.803242
234,13.5,-23.5,600,cleared,0.8891,0.8891,0.41873,1.598379
235,6.95,9.95,181,caught,0.8887,0.8887,0.410513,1.689793
236,5.75,8.75,205,caught,0.8882,0.8882,0.376223,0.635067
237,5.75,13.75,105,caught,0.8878,0.8878,0.708699,1.019953
238,4.05,-2.95,439,timeout,0.8873,0.8873,1.301091,1.044672
239,29.1,12.1,138,caught,0.8869,0.8869,0.46237,1.993733
240,-14.25,3.75,305,timeout,0.8865,0.8865,0.345012,0.385276
241,-6.15,16.85,43,caught,0.886,0.886,0.413774,1.493683
242,22.5,-22.5,600,cleared,0.8856,0.8856,0.443662,1.551083
243,29.0,-24.0,600,cleared,0.8851,0.8851,0.354124,2.791725
244,-3.7,14.3,94,caught,0.8847,0.8847,0.46256,1.375324
245,13.0,-23.0,600,cleared,0.8842,0.8842,0.410472,0.78757
246,20.35,-1.65,413,cleared,0.8838,0.8838,0.566067,1.197598
247,25.0,-25.0,600,cleared,0.8834,0.8834,0.437485,1.146072
248,9.15,-2.85,437,timeout,0.8829,0.8829,0.373569,1.529869
249,17.9,10.9,162,caught,0.8825,0.8825,0.478216,2.020839
250,19.0,-24.0,600,cleared,0.882,0.882,0.503513,2.859416
251,-3.4,14.6,88,caught,0.8816,0.8816,0.678275,0.789501
252,-3.0,10.0,180,caught,0.8811,0.8811,0.616057,1.726368
253,5.3,-1.7,414,timeout,0.8807,0.8807,0.547064,1.455918
254,30.5,-25.5,600,cleared,0.8803,0.8803,0.698556,1.150119
255,8.5,-23.5,600,timeout,0.8798,0.8798,0.467048,0.350178
256,1.4,9.4,192,caught,0.8794,0.8794,2.421482,1.103954
257,-13.1,4.9,282,timeout,0.8789,0.8789,0.490597,0.281865
258,-2.35,15.65,67,caught,0.8785,0.8785,0.560565,1.586198
259,13.9,1.9,342,cleared,0.8781,0.8781,0.586896,1.449389
260,34.0,-24.0,600,cleared,0.8776,0.8776,0.474406,1.330379
261,3.7,6.7,246,caught,0.8772,0.8772,0.455038,0.34085
262,-9.0,-11.0,600,timeout,0.8768,0.8768,0.335722,0.893444
263,-10.1,-7.1,522,timeout,0.8763,0.8763,0.497039,0.703009
264,2.0,15.0,80,caught,0.8759,0.8759,0.422315,0.232996
265,12.15,5.15,277,caught,0.8754,0.8754,0.422922,1.061474
266,-7.2,15.8,64,caught,0.875,0.875,0.658462,0.784721
267,22.55,-9.45,569,cleared,0.8746,0.8746,0.512021,1.343842
268,-2.0,1.0,360,timeout,0.8741,0.8741,0.378079,1.36039
269,9.0,-24.0,600,timeout,0.8737,0.8737,0.561777,3.019442
270,1.6,14.6,88,caught,0.8732,0.8732,0.338723,0.500959
271,4.0,-24.0,600,timeout,0.8728,0.8728,0.422567,0.417285
272,17.5,-22.5,600,cleared,0.8724,0.8724,0.429334,0.721269
273,-3.2,14.8,84,caught,0.8719,0.8719,0.468067,1.410579
274,-7.3,0.7,366,timeout,0.8715,0.8715,0.616745,3.493422
275,0.45,8.45,211,caught,0.8711,0.8711,0.340232,1.403202
276,-16.65,6.35,253,caught,0.8706,0.8706,0.547821,1.067482
277,-5.15,12.85,123,caught,0.8702,0.8702,0.687993,1.197831
278,-9.3,13.7,106,caught,0.8698,0.8698,0.523444,1.041464
279,-2.7,0.3,374,timeout,0.8693,0.8693,0.621165,2.131616
280,-0.75,12.25,135,caught,0.8689,0.8689,0.528554,1.655905
281,14.1,2.1,338,cleared,0.8685,0.8685,0.537596,2.697924
282,2.5,-22.5,600,timeout,0.868,0.868,0.391634,1.625069
283,34.5,-24.5,600,cleared,0.8676,0.8676,0.567077,0.523139
284,0.55,13.55,109,caught,0.8672,0.8672,0.466573,0.729685
285,10.5,-6.5,510,cleared,0.8667,0.8667,0.420786,1.283608
286,8.8,11.8,144,caught,0.8663,0.8663,0.583554,0.715143
287,10.5,3.5,310,cleared,0.8659,0.8659,0.378878,0.873849
288,-2.35,15.65,67,caught,0.8654,0.8654,0.848929,1.968515
289,11.0,-26.0,600,cleared,0.865,0.865,0.510983,1.316436
290,2.75,5.75,265,caught,0.8646,0.8646,0.624176,1.252118
291,2.45,15.45,71,caught,0.8641,0.8641,0.431582,1.327274
292,0.0,-25.0,600,timeout,0.8637,0.8637,0.582866,2.901431
293,-9.8,13.2,116,caught,0.8633,0.8633,0.568132,0.5983
294,26.0,-26.0,600,cleared,0.8628,0.8628,0.616102,0.893503
295,17.05,5.05,279,caught,0.8624,0.8624,2.064324,1.184092
296,-15.9,17.1,38,caught,0.862,0.862,0.833498,0.477697
297,15.0,-25.0,600,cleared,0.8615,0.8615,0.57268,0.906069
298,-11.2,16.8,44,caught,0.8611,0.8611,0.43712,0.728928
299,11.7,14.7,86,caught,0.8607,0.8607,0.52177,1.731377
300,15.9,8.9,202,caught,0.8602,0.8602,0.419841,1.111889
301,0.3,8.3,214,caught,0.8598,0.8598,0.495489,0.911946
302,-12.45,15.55,69,caught,0.8594,0.8594,0.667614,0.454723
303,-9.6,13.4,112,caught,0.859,0.859,0.772433,1.742193
304,16.0,-26.0,600,cleared,0.8585,0.8585,0.555216,1.110762
305,-16.35,16.65,47,caught,0.8581,0.8581,2.553739,1.910369
306,2.65,10.65,167,caught,0.8577,0.8577,1.232697,0.505696
307,12.7,15.7,66,caught,0.8572,0.8572,0.636721,1.279344
308,1.4,9.4,192,caught,0.8568,0.8568,0.571441,1.14861
309,7.6,10.6,168,caught,0.8564,0.8564,0.716698,2.16994
310,24.65,7.65,227,caught,0.856,0.856,0.534021,0.767833
311,13.25,6.25,255,caught,0.8555,0.8555,0.50604,0.488918
312,-1.95,16.05,59,caught,0.8551,0.8551,0.554532,1.242956
313,-16.5,16.5,50,caught,0.8547,0.8547,0.534592,1.35628
314,-8.7,14.3,94,caught,0.8542,0.8542,0.502285,1.653776
315,8.6,16.6,48,caught,0.8538,0.8538,0.555552,1.169031
316,14.85,12.85,123,caught,0.8534,0.8534,0.466579,1.42234
317,1.7,14.7,86,caught,0.853,0.853,0.551627,1.394921
318,-4.15,8.85,203,caught,0.8525,0.8525,0.529801,1.200294
319,2.5,-22.5,600,timeout,0.8521,0.8521,0.377856,1.2198
320,27.5,-22.5,600,cleared,0.8517,0.8517,0.722864,1.098701
321,6.75,9.75,185,caught,0.8513,0.8513,2.690804,1.671031
322,22.85,5.85,263,caught,0.8508,0.8508,0.486202,1.517881
323,-17.35,15.65,67,caught,0.8504,0.8504,0.579202,2.646744
324,25.5,-25.5,600,cleared,0.85,0.85,0.355893,0.848894
325,19.5,-24.5,600,cleared,0.8496,0.8496,0.982526,0.99109
326,19.5,7.5,230,caught,0.8491,0.8491,0.823497,1.185568
327,-2.25,10.75,165,caught,0.8487,0.8487,0.50505,0.57012
328,9.0,-24.0,600,timeout,0.8483,0.8483,0.724239,1.22718
329,8.5,-23.5,600,timeout,0.8479,0.8479,0.4584,1.457553
330,18.0,6.0,260,caught,0.8474,0.8474,0.60132,0.966013
331,3.2,11.2,156,caught,0.847,0.847,0.481106,1.286472
332,-15.95,12.05,139,caught,0.8466,0.8466,1.650713,0.393137
333,3.9,6.9,242,caught,0.8462,0.8462,0.791717,0.720791
334,16.15,-5.85,497,cleared,0.8457,0.8457,0.545255,1.067093
335,0.05,13.05,119,caught,0.8453,0.8453,0.498264,1.641192
336,1.6,9.6,188,caught,0.8449,0.8449,1.644973,0.988621
337,22.0,-27.0,600,cleared,0.8445,0.8445,0.642322,0.891703
338,17.1,-4.9,478,cleared,0.8441,0.8441,0.572364,0.443427
339,11.75,9.75,185,caught,0.8436,0.8436,0.449056,2.286952
340,28.0,-23.0,600,cleared,0.8432,0.8432,0.629735,0.663551
341,30.95,-1.05,401,cleared,0.8428,0.8428,0.732051,0.577298
342,-7.8,10.2,176,caught,0.8424,0.8424,0.608277,2.074656
343,3.4,11.4,152,caught,0.8419,0.8419,0.43212,1.319298
344,-7.9,15.1,78,caught,0.8415,0.8415,0.496712,0.885044
345,-13.9,14.1,98,caught,0.8411,0.8411,0.575976,1.813786
346,-6.0,-24.0,600,timeout,0.8407,0.8407,0.4334,1.742641
347,4.55,2.55,329,timeout,0.8403,0.8403,0.469781,1.032538
348,32.0,-27.0,600,cleared,0.8398,0.8398,0.408388,0.879211
349,19.5,-24.5,600,cleared,0.8394,0.8394,0.520195,1.221494
350,23.45,-3.55,451,cleared,0.839,0.839,0.679395,2.320611
351,68.85,-21.15,523,cleared,0.8386,0.8386,0.606213,0.863196
352,-2.15,10.85,163,caught,0.8382,0.8382,0.44466,1.105371
353,-5.2,12.8,124,caught,0.8377,0.8377,0.561173,0.94677
354,-4.5,13.5,110,caught,0.8373,0.8373,0.560072,2.740833
355,-18.85,-0.85,397,timeout,0.8369,0.8369,0.572362,0.951187
356,10.0,-25.0,600,timeout,0.8365,0.8365,0.557256,0.288697
357,-2.85,15.15,77,caught,0.8361,0.8361,0.450096,0.647217
358,-11.25,16.75,45,caught,0.8357,0.8357,0.643694,1.566122
359,-10.75,12.25,135,caught,0.8352,0.8352,0.608224,1.179352
360,7.95,5.95,261,caught,0.8348,0.8348,0.586261,0.290213
361,21.0,-26.0,600,cleared,0.8344,0.8344,0.566451,1.742044
362,24.5,-24.5,600,cleared,0.834,0.834,0.492196,0.850185
363,-11.7,16.3,54,caught,0.8336,0.8336,0.412081,0.458888
364,-10.2,12.8,124,caught,0.8331,0.8331,0.579988,1.643973
365,17.8,5.8,264,caught,0.8327,0.8327,3.165985,0.906701
366,-3.95,14.05,99,caught,0.8323,0.8323,0.348698,1.278485
367,13.0,16.0,60,caught,0.8319,0.8319,0.423763,2.387202
368,-10.4,12.6,128,caught,0.8315,0.8315,0.744712,1.726631
369,3.65,16.65,47,caught,0.8311,0.8311,0.51964,1.661872
370,-11.05,16.95,41,caught,0.8307,0.8307,0.754262,1.251619
371,5.3,-1.7,414,timeout,0.8302,0.8302,0.667016,1.121558
372,12.4,5.4,272,caught,0.8298,0.8298,0.531177,2.088779
373,22.4,5.4,272,caught,0.8294,0.8294,0.47304,0.679237
374,7.3,10.3,174,caught,0.829,0.829,0.664227,1.435005
375,-10.5,17.5,30,caught,0.8286,0.8286,0.667336,1.754663
376,4.0,-24.0,600,timeout,0.8282,0.8282,0.528532,0.796521
377,-0.2,-7.2,524,timeout,0.8277,0.8277,0.550022,2.073164
378,13.0,-23.0,600,cleared,0.8273,0.8273,0.566388,0.841486
379,-1.95,11.05,159,caught,0.8269,0.8269,0.591613,1.876332
380,6.2,4.2,296,timeout,0.8265,0.8265,0.695404,1.11842
381,11.05,4.05,299,cleared,0.8261,0.8261,1.560849,1.686252
382,8.7,6.7,246,caught,0.8257,0.8257,0.858637,1.469628
