episode,pacman_reward,ghost_reward,steps,result,epsilon_pacman,epsilon_ghost,loss_pacman,loss_ghost
386,27.0,-27.0,600,cleared,0.824,0.824,0.69066,5.857325
387,11.5,-26.5,600,cleared,0.8236,0.8236,0.989453,58.70882
388,-1.0,82.0,40,caught,0.8232,0.8232,0.703552,34.319881
389,27.0,-27.0,600,cleared,0.8228,0.8228,0.646191,16.946056
390,24.5,-24.5,600,cleared,0.8224,0.8224,2.764675,18.622673
391,-1.2,81.8,44,caught,0.822,0.822,0.894173,32.461819
392,9.5,-24.5,600,timeout,0.8216,0.8216,0.764316,44.578808
393,17.05,70.05,279,caught,0.8212,0.8212,0.876372,33.970074
394,-0.8,77.2,136,caught,0.8207,0.8207,0.835102,8.856721
395,-26.5,66.5,350,caught,0.8203,0.8203,0.859772,45.048691
396,22.0,-27.0,600,cleared,0.8199,0.8199,0.827701,50.252556
397,8.2,66.2,356,caught,0.8195,0.8195,0.973259,38.022247
398,-2.1,80.9,62,caught,0.8191,0.8191,1.273284,76.024696
399,13.0,-23.0,600,cleared,0.8187,0.8187,0.822806,21.855331
400,2.7,80.7,66,caught,0.8183,0.8183,0.765118,30.103662
401,-17.25,80.75,65,caught,0.8179,0.8179,1.091229,3.518512
402,-13.85,74.15,197,caught,0.8175,0.8175,0.934788,8.986755
403,-7.75,80.25,75,caught,0.8171,0.8171,0.892884,27.632969
404,7.05,80.05,79,caught,0.8166,0.8166,0.980508,19.062748
405,-21.6,71.4,252,caught,0.8162,0.8162,2.346257,68.45192
406,35.0,-25.0,600,cleared,0.8158,0.8158,0.830236,55.638618
407,-28.1,79.9,82,caught,0.8154,0.8154,1.831557,16.338205
408,30.5,-25.5,600,cleared,0.815,0.815,1.114233,41.036114
409,1.1,69.1,298,caught,0.8146,0.8146,0.764587,13.689793
410,-13.7,79.3,94,caught,0.8142,0.8142,2.556477,75.015991
411,-11.05,76.95,141,caught,0.8138,0.8138,0.927938,21.084639
412,5.8,78.8,104,caught,0.8134,0.8134,1.226186,18.566614
413,-12.0,81.0,60,caught,0.813,0.813,1.138672,35.473534
414,13.0,-23.0,600,cleared,0.8126,0.8126,1.404553,46.21088
415,-14.85,78.15,117,caught,0.8122,0.8122,0.875926,5.520401
416,-6.1,71.9,242,caught,0.8118,0.8118,1.530207,17.539265
417,-17.25,60.75,465,caught,0.8114,0.8114,0.788321,46.186798
418,-21.9,81.1,58,caught,0.8109,0.8109,0.69288,8.701907
419,-2.95,80.05,79,caught,0.8105,0.8105,1.006519,18.88718
420,-15.95,82.05,39,caught,0.8101,0.8101,0.719106,46.468136
421,-2.45,55.55,569,caught,0.8097,0.8097,0.546143,44.130108
422,3.65,61.65,447,caught,0.8093,0.8093,1.04178,46.575016
423,-6.35,81.65,47,caught,0.8089,0.8089,0.701776,31.704052
424,1.05,74.05,199,caught,0.8085,0.8085,1.692352,29.931904
425,-32.1,80.9,62,caught,0.8081,0.8081,0.575114,26.115622
426,3.0,-23.0,600,timeout,0.8077,0.8077,1.410385,50.179951
427,-8.5,-26.5,600,timeout,0.8073,0.8073,0.695956,67.450409
428,21.0,-26.0,600,cleared,0.8069,0.8069,0.848224,31.549145
429,-22.55,80.45,71,caught,0.8065,0.8065,0.631182,31.43025
430,-9.4,73.6,208,caught,0.8061,0.8061,0.801259,32.76339
431,-17.85,80.15,77,caught,0.8057,0.8057,2.496362,20.342812
432,0.4,78.4,112,caught,0.8053,0.8053,0.666999,58.046806
433,-0.9,62.1,438,caught,0.8049,0.8049,1.390673,7.036554
434,-17.9,80.1,78,caught,0.8045,0.8045,1.468871,26.252625
435,-21.2,81.8,44,caught,0.8041,0.8041,0.903064,33.997314
436,-18.95,79.05,99,caught,0.8037,0.8037,0.721965,45.03857
437,-14.3,78.7,106,caught,0.8033,0.8033,0.494717,11.774186
438,14.0,-24.0,600,cleared,0.8029,0.8029,0.74507,14.4395
439,-7.85,80.15,77,caught,0.8025,0.8025,0.800001,37.283127
440,-7.35,80.65,67,caught,0.8021,0.8021,1.291063,36.709679
441,-5.8,77.2,136,caught,0.8017,0.8017,1.189194,23.599377
442,1.7,79.7,86,caught,0.8013,0.8013,0.756038,25.506212
443,-5.8,62.2,436,caught,0.8009,0.8009,0.601397,3.761997
444,-0.45,72.55,229,caught,0.8005,0.8005,7.34865,28.087294
445,-20.3,72.7,226,caught,0.8001,0.8001,0.680731,9.986183
446,1.15,79.15,97,caught,0.7997,0.7997,0.746571,7.047027
447,29.0,-24.0,600,cleared,0.7993,0.7993,0.71991,27.365026
448,15.0,-25.0,600,cleared,0.7989,0.7989,2.041447,33.208359
449,-7.15,70.85,263,caught,0.7985,0.7985,1.222204,38.851669
450,-8.85,64.15,397,caught,0.7981,0.7981,1.626909,43.761257
451,-8.65,74.35,193,caught,0.7977,0.7977,0.713105,8.607588
452,-18.05,79.95,81,caught,0.7973,0.7973,1.024087,69.569572
453,-12.2,80.8,64,caught,0.7969,0.7969,0.961356,18.731998
454,21.8,74.8,184,caught,0.7965,0.7965,0.77503,23.553989
455,-16.2,81.8,44,caught,0.7961,0.7961,0.620482,67.700142
456,3.55,81.55,49,caught,0.7957,0.7957,1.145853,29.506622
457,-1.35,81.65,47,caught,0.7953,0.7953,0.715038,53.944729
458,-7.15,80.85,63,caught,0.7949,0.7949,0.519664,57.221268
459,-11.6,81.4,52,caught,0.7945,0.7945,0.861959,7.973508
460,-5.35,77.65,127,caught,0.7941,0.7941,0.911061,28.284885
461,-8.85,79.15,97,caught,0.7937,0.7937,1.011188,59.771221
462,-11.55,61.45,451,caught,0.7933,0.7933,1.915934,36.136703
463,-20.2,77.8,124,caught,0.7929,0.7929,1.014287,4.372441
464,29.0,-24.0,600,cleared,0.7925,0.7925,0.755597,22.409437
465,-30.85,82.15,37,caught,0.7921,0.7921,0.812736,21.789043
466,-11.8,71.2,256,caught,0.7917,0.7917,0.866886,30.407873
467,-0.75,77.25,135,caught,0.7913,0.7913,0.492355,20.573093
468,-3.35,79.65,87,caught,0.7909,0.7909,0.902254,26.840506
469,8.25,76.25,155,caught,0.7905,0.7905,1.089777,13.877188
470,-12.4,80.6,68,caught,0.7901,0.7901,0.729951,10.206707
471,-17.8,80.2,76,caught,0.7897,0.7897,0.901157,44.700859
472,-0.45,72.55,229,caught,0.7893,0.7893,0.650344,69.799667
473,-5.7,82.3,34,caught,0.7889,0.7889,1.2204,34.848362
474,0.2,63.2,416,caught,0.7886,0.7886,0.76221,40.363834
475,4.45,77.45,131,caught,0.7882,0.7882,0.792482,9.9505
476,11.8,69.8,284,caught,0.7878,0.7878,0.690295,42.196705
477,-17.05,80.95,61,caught,0.7874,0.7874,0.593199,24.471739
478,-6.7,81.3,54,caught,0.787,0.787,0.677286,17.403963
479,-21.3,56.7,546,caught,0.7866,0.7866,1.089727,2.400187
480,31.0,-26.0,600,cleared,0.7862,0.7862,0.700046,9.276359
481,-10.0,-25.0,600,timeout,0.7858,0.7858,1.796596,15.830173
482,-7.7,80.3,74,caught,0.7854,0.7854,0.983082,33.424141
483,0.05,63.05,419,caught,0.785,0.785,1.453329,13.127048
484,21.0,-26.0,600,cleared,0.7846,0.7846,0.629472,7.717114
485,-13.45,79.55,89,caught,0.7842,0.7842,0.724052,17.730743
486,-12.75,60.25,475,caught,0.7838,0.7838,0.820344,33.92902
487,-14.95,83.05,19,caught,0.7834,0.7834,0.539168,25.986752
488,32.5,-27.5,600,cleared,0.783,0.783,0.998265,33.749748
489,-12.6,75.4,172,caught,0.7827,0.7827,0.732444,25.00032
490,-2.95,80.05,79,caught,0.7823,0.7823,2.382948,33.596565
491,12.8,60.8,464,caught,0.7819,0.7819,1.002612,6.539117
492,5.95,78.95,101,caught,0.7815,0.7815,6.973169,23.723795
493,-3.85,79.15,97,caught,0.7811,0.7811,0.832347,28.295448
494,-8.7,79.3,94,caught,0.7807,0.7807,1.059674,11.110782
495,10.5,-25.5,600,cleared,0.7803,0.7803,0.800804,39.090698
496,28.5,-23.5,600,cleared,0.7799,0.7799,1.924877,27.7404
497,-21.5,81.5,50,caught,0.7795,0.7795,0.896374,7.745583
498,26.5,-26.5,600,cleared,0.7791,0.7791,0.577387,35.090584
499,-13.05,79.95,81,caught,0.7788,0.7788,0.748501,4.7698
500,-13.3,79.7,86,caught,0.7784,0.7784,0.605209,36.050152
501,-7.45,80.55,69,caught,0.778,0.778,7.091858,26.454611
502,-11.55,66.45,351,caught,0.7776,0.7776,0.747188,26.12874
503,-7.2,80.8,64,caught,0.7772,0.7772,1.196933,11.388683
504,8.0,56.0,560,caught,0.7768,0.7768,0.606034,41.930244
505,-11.8,81.2,56,caught,0.7764,0.7764,3.022228,54.274673
506,1.75,69.75,285,caught,0.776,0.776,0.685923,22.924246
507,-7.25,80.75,65,caught,0.7756,0.7756,0.719713,33.744194
508,-7.85,65.15,377,caught,0.7753,0.7753,0.694029,8.317937
509,-16.6,81.4,52,caught,0.7749,0.7749,0.922822,24.136629
510,-13.0,70.0,280,caught,0.7745,0.7745,0.551757,4.88767
511,30.0,-25.0,600,cleared,0.7741,0.7741,1.788324,37.818695
512,1.0,-26.0,600,timeout,0.7737,0.7737,0.726973,17.558594
513,-1.05,81.95,41,caught,0.7733,0.7733,0.716529,30.031048
514,9.4,77.4,132,caught,0.7729,0.7729,0.677683,27.952353
515,-0.75,67.25,335,caught,0.7725,0.7725,1.938,50.149227
516,37.0,-27.0,600,cleared,0.7722,0.7722,0.646513,22.940191
517,-21.1,56.9,542,caught,0.7718,0.7718,0.664901,6.088603
518,-18.95,79.05,99,caught,0.7714,0.7714,0.729745,16.920387
519,-15.9,82.1,38,caught,0.771,0.771,1.037869,15.737087
520,12.95,75.95,161,caught,0.7706,0.7706,0.887264,20.983677
521,-22.7,75.3,174,caught,0.7702,0.7702,0.960378,15.218817
522,-7.2,75.8,164,caught,0.7698,0.7698,7.379333,51.727676
523,-7.35,80.65,67,caught,0.7695,0.7695,0.871049,49.87384
524,-11.95,81.05,59,caught,0.7691,0.7691,0.862815,49.266975
525,10.0,-25.0,600,timeout,0.7687,0.7687,0.766028,59.965763
526,12.55,80.55,69,caught,0.7683,0.7683,0.586496,35.790318
527,-7.4,75.6,168,caught,0.7679,0.7679,0.63393,19.961697
528,-17.55,80.45,71,caught,0.7675,0.7675,1.032346,10.659932
529,-28.45,79.55,89,caught,0.7672,0.7672,1.377063,5.517974
530,-8.15,79.85,83,caught,0.7668,0.7668,0.961309,37.93375
531,15.5,-25.5,600,cleared,0.7664,0.7664,0.797765,10.410381
532,-21.0,82.0,40,caught,0.766,0.766,0.745346,24.82596
533,0.5,63.5,410,caught,0.7656,0.7656,0.943626,43.928707
534,-12.7,80.3,74,caught,0.7652,0.7652,0.6169,14.873115
535,-16.25,76.75,145,caught,0.7649,0.7649,0.745832,30.999346
536,-22.45,75.55,169,caught,0.7645,0.7645,0.511749,52.737366
537,-6.7,76.3,154,caught,0.7641,0.7641,7.091651,14.990906
538,-5.05,77.95,121,caught,0.7637,0.7637,2.997929,8.717733
539,11.25,69.25,295,caught,0.7633,0.7633,0.754534,15.197995
540,-7.3,75.7,166,caught,0.7629,0.7629,0.805849,6.917129
541,16.95,74.95,181,caught,0.7626,0.7626,1.48529,42.284523
542,5.1,58.1,518,caught,0.7622,0.7622,0.683601,20.621935
543,-7.5,-22.5,600,timeout,0.7618,0.7618,0.76109,43.462185
544,-6.35,76.65,147,caught,0.7614,0.7614,0.724824,20.032679
545,3.7,71.7,246,caught,0.761,0.761,0.742371,27.3638
546,3.0,-28.0,600,timeout,0.7607,0.7607,5.042408,7.795334
547,-13.9,79.1,98,caught,0.7603,0.7603,0.810284,31.001764
548,-4.2,63.8,404,caught,0.7599,0.7599,0.769573,13.107443
549,7.85,80.85,63,caught,0.7595,0.7595,0.76911,20.25169
550,-12.25,80.75,65,caught,0.7591,0.7591,1.050202,11.82347
551,2.55,80.55,69,caught,0.7588,0.7588,1.030023,17.030056
552,-4.5,-25.5,600,timeout,0.7584,0.7584,1.52666,16.649136
553,14.5,-24.5,600,cleared,0.758,0.758,0.62157,4.965086
554,5.9,78.9,102,caught,0.7576,0.7576,2.881825,45.311478
555,-13.8,79.2,96,caught,0.7572,0.7572,0.534173,16.900427
556,-23.25,79.75,85,caught,0.7569,0.7569,0.49471,33.042809
557,-11.0,82.0,40,caught,0.7565,0.7565,1.193804,50.742249
558,-11.0,-24.0,600,timeout,0.7561,0.7561,0.637185,44.209042
559,-11.85,81.15,57,caught,0.7557,0.7557,0.757627,21.576632
560,-15.35,72.65,227,caught,0.7554,0.7554,0.653291,3.604281
561,-19.1,78.9,102,caught,0.755,0.755,0.883945,14.552382
562,-6.4,81.6,48,caught,0.7546,0.7546,0.794857,29.971327
563,18.5,-23.5,600,cleared,0.7542,0.7542,1.650223,10.097908
564,-13.75,79.25,95,caught,0.7538,0.7538,0.463678,20.917763
565,-13.65,54.35,593,caught,0.7535,0.7535,2.97183,22.25799
566,-4.85,63.15,417,caught,0.7531,0.7531,0.594172,11.446264
567,-29.25,78.75,105,caught,0.7527,0.7527,0.471174,5.383732
568,-5.1,57.9,522,caught,0.7523,0.7523,0.720906,20.911825
569,-15.15,77.85,123,caught,0.752,0.752,1.471586,35.828442
570,-17.6,80.4,72,caught,0.7516,0.7516,0.633152,2.64035
571,-27.2,80.8,64,caught,0.7512,0.7512,0.727224,65.429329
572,33.5,-23.5,600,cleared,0.7508,0.7508,0.9702,19.458473
573,13.0,-23.0,600,cleared,0.7505,0.7505,0.666956,6.916951
574,-2.25,80.75,65,caught,0.7501,0.7501,0.924847,20.242308
575,1.8,54.8,584,caught,0.7497,0.7497,0.723359,22.496889
576,5.05,58.05,519,caught,0.7493,0.7493,1.277854,39.207581
577,-12.5,80.5,70,caught,0.749,0.749,0.961634,10.287807
578,-14.45,78.55,109,caught,0.7486,0.7486,1.608702,14.105984
579,2.05,60.05,479,caught,0.7482,0.7482,1.112764,25.716215
580,-21.65,81.35,53,caught,0.7478,0.7478,5.935289,2.805925
581,-12.0,81.0,60,caught,0.7475,0.7475,0.614016,26.779032
582,-12.6,80.4,72,caught,0.7471,0.7471,0.685375,15.004708
583,113.85,-19.15,553,cleared,0.7467,0.7467,1.065287,6.074862
584,6.35,64.35,393,caught,0.7463,0.7463,6.013979,8.34609
585,-6.7,76.3,154,caught,0.746,0.746,1.019367,26.505077
586,30.0,-25.0,600,cleared,0.7456,0.7456,0.552953,21.040447
587,13.0,-23.0,600,cleared,0.7452,0.7452,0.86797,17.944565
588,9.5,-24.5,600,timeout,0.7448,0.7448,0.923466,20.168917
589,-6.35,81.65,47,caught,0.7445,0.7445,0.592897,3.517561
590,5.95,78.95,101,caught,0.7441,0.7441,0.890002,31.622368
591,-21.4,81.6,48,caught,0.7437,0.7437,2.237925,7.262121
592,0.05,78.05,119,caught,0.7434,0.7434,0.843337,26.595631
593,-16.85,81.15,57,caught,0.743,0.743,0.502624,13.113808
594,-12.55,80.45,71,caught,0.7426,0.7426,0.763389,30.912437
595,-3.35,79.65,87,caught,0.7422,0.7422,0.774691,25.93582
596,-11.1,81.9,42,caught,0.7419,0.7419,1.014424,9.219251
597,12.5,-22.5,600,cleared,0.7415,0.7415,2.55304,15.160581
598,23.5,-23.5,600,cleared,0.7411,0.7411,0.541285,15.182627
599,-0.55,82.45,31,caught,0.7408,0.7408,0.882345,36.478722
600,-11.2,81.8,44,caught,0.7404,0.7404,0.899515,16.786707
601,3.9,76.9,142,caught,0.74,0.74,0.910263,65.823448
602,-7.2,80.8,64,caught,0.7397,0.7397,0.568542,60.41465
603,-21.6,81.4,52,caught,0.7393,0.7393,0.853785,2.688762
604,-9.35,78.65,107,caught,0.7389,0.7389,0.710344,22.24967
605,1.55,59.55,489,caught,0.7385,0.7385,0.697793,11.556646
606,-12.55,80.45,71,caught,0.7382,0.7382,0.754139,8.747037
607,-17.55,80.45,71,caught,0.7378,0.7378,0.851043,8.330569
608,-7.65,80.35,73,caught,0.7374,0.7374,0.575991,40.296017
609,17.5,-22.5,600,cleared,0.7371,0.7371,0.660841,21.899206
610,16.0,-26.0,600,cleared,0.7367,0.7367,0.811843,4.000793
611,3.8,81.8,44,caught,0.7363,0.7363,1.913734,10.937777
612,4.5,-24.5,600,timeout,0.736,0.736,0.852945,27.735157
613,-9.75,78.25,115,caught,0.7356,0.7356,1.021401,12.071888
614,1.8,74.8,184,caught,0.7352,0.7352,0.638403,20.104332
615,4.2,77.2,136,caught,0.7349,0.7349,1.087785,1.759129
616,12.65,70.65,267,caught,0.7345,0.7345,2.443007,11.955831
617,-14.95,78.05,119,caught,0.7341,0.7341,0.563758,1.339906
618,-1.95,81.05,59,caught,0.7338,0.7338,0.546421,5.936629
619,-16.55,76.45,151,caught,0.7334,0.7334,0.666918,27.979332
620,-0.85,72.15,237,caught,0.733,0.733,1.118285,6.004116
621,-6.75,81.25,55,caught,0.7327,0.7327,0.53919,20.062799
622,20.5,-25.5,600,cleared,0.7323,0.7323,0.582665,13.740203
623,-6.8,81.2,56,caught,0.7319,0.7319,0.806029,18.088219
624,-6.9,81.1,58,caught,0.7316,0.7316,1.053053,40.506107
625,-9.45,68.55,309,caught,0.7312,0.7312,6.946351,28.62541
626,-24.45,78.55,109,caught,0.7308,0.7308,3.407833,8.571381
627,-11.05,81.95,41,caught,0.7305,0.7305,1.344145,17.013401
628,-8.5,79.5,90,caught,0.7301,0.7301,4.765464,1.95058
629,11.7,59.7,486,caught,0.7297,0.7297,0.709374,34.406868
630,-8.7,69.3,294,caught,0.7294,0.7294,3.697351,15.396921
631,-8.1,79.9,82,caught,0.729,0.729,0.605753,21.606533
632,1.9,54.9,582,caught,0.7286,0.7286,0.950376,12.929041
633,-11.45,81.55,49,caught,0.7283,0.7283,10.798889,4.116124
634,-15.6,82.4,32,caught,0.7279,0.7279,0.589133,11.406806
635,-16.8,66.2,356,caught,0.7275,0.7275,0.718433,17.861259
636,-19.6,78.4,112,caught,0.7272,0.7272,0.633336,38.118664
637,-11.75,81.25,55,caught,0.7268,0.7268,0.841572,23.257221
638,-1.25,81.75,45,caught,0.7265,0.7265,0.659262,51.675701
639,-3.25,79.75,85,caught,0.7261,0.7261,0.604766,15.53154
640,-7.5,70.5,270,caught,0.7257,0.7257,0.84238,42.959862
641,-11.35,81.65,47,caught,0.7254,0.7254,0.790621,4.877461
642,3.4,71.4,252,caught,0.725,0.725,0.541303,12.926555
643,12.9,70.9,262,caught,0.7246,0.7246,7.361107,7.360951
644,-13.5,79.5,90,caught,0.7243,0.7243,0.66982,17.109945
645,2.4,80.4,72,caught,0.7239,0.7239,0.70905,31.073465
646,22.5,-22.5,600,cleared,0.7236,0.7236,1.005623,14.352235
647,-11.75,81.25,55,caught,0.7232,0.7232,0.733721,40.069798
648,-12.95,75.05,179,caught,0.7228,0.7228,1.006396,20.025316
649,14.0,-24.0,600,cleared,0.7225,0.7225,0.83264,14.344039
650,2.6,80.6,68,caught,0.7221,0.7221,0.662248,11.209663
651,0.45,73.45,211,caught,0.7217,0.7217,1.110809,6.339272
652,-15.7,82.3,34,caught,0.7214,0.7214,0.80248,19.147669
653,-8.6,74.4,192,caught,0.721,0.721,0.770004,29.854841
654,-15.4,82.6,28,caught,0.7207,0.7207,0.647813,14.982141
655,35.5,-25.5,600,cleared,0.7203,0.7203,0.521029,6.171271
656,4.5,-24.5,600,timeout,0.7199,0.7199,0.657729,35.527767
657,20.25,78.25,115,caught,0.7196,0.7196,0.725987,22.37208
658,-8.0,80.0,80,caught,0.7192,0.7192,0.846268,11.908772
659,-2.4,75.6,168,caught,0.7189,0.7189,0.5924,11.372781
660,1.3,64.3,394,caught,0.7185,0.7185,1.128967,34.160629
661,21.0,-26.0,600,cleared,0.7181,0.7181,0.746671,14.435333
662,-17.6,60.4,472,caught,0.7178,0.7178,3.147165,41.078045
663,4.15,72.15,237,caught,0.7174,0.7174,0.709453,9.372492
664,27.5,-27.5,600,cleared,0.7171,0.7171,0.519422,16.55736
665,-0.9,82.1,38,caught,0.7167,0.7167,1.055266,14.645813
666,-11.2,76.8,144,caught,0.7164,0.7164,0.854686,26.204557
667,10.0,-25.0,600,timeout,0.716,0.716,2.648493,16.686356
668,-9.1,73.9,202,caught,0.7156,0.7156,0.668123,29.580879
669,-11.35,81.65,47,caught,0.7153,0.7153,0.995507,35.861378
670,-10.55,82.45,31,caught,0.7149,0.7149,0.732636,1.800711
671,-13.5,79.5,90,caught,0.7146,0.7146,5.037307,9.060391
672,-9.7,78.3,114,caught,0.7142,0.7142,0.641852,13.263571
673,-20.85,82.15,37,caught,0.7138,0.7138,0.705285,8.276408
674,-5.7,62.3,434,caught,0.7135,0.7135,0.435679,3.433645
675,24.0,-24.0,600,cleared,0.7131,0.7131,1.009779,2.189396
676,-2.7,80.3,74,caught,0.7128,0.7128,0.604515,2.922135
677,-17.25,80.75,65,caught,0.7124,0.7124,1.122617,27.187763
678,-14.7,78.3,114,caught,0.7121,0.7121,0.679326,8.285785
679,30.0,-25.0,600,cleared,0.7117,0.7117,0.590349,11.813116
680,-4.15,78.85,103,caught,0.7114,0.7114,0.728756,22.852251
681,-5.4,72.6,228,caught,0.711,0.711,2.88795,13.789997
682,-22.6,80.4,72,caught,0.7106,0.7106,0.908828,48.953983
683,-1.55,81.45,51,caught,0.7103,0.7103,0.615959,3.446961
684,-7.5,-27.5,600,timeout,0.7099,0.7099,0.619486,7.250858
685,2.1,80.1,78,caught,0.7096,0.7096,1.018405,6.114743
686,-0.5,72.5,230,caught,0.7092,0.7092,0.685934,2.64089
687,-16.75,81.25,55,caught,0.7089,0.7089,0.749606,15.57881
688,7.55,70.55,269,caught,0.7085,0.7085,0.581431,21.589361
689,-3.35,79.65,87,caught,0.7082,0.7082,1.673649,17.814112
690,-7.15,80.85,63,caught,0.7078,0.7078,0.670164,42.217854
691,-21.85,81.15,57,caught,0.7075,0.7075,0.722048,7.221557
692,-17.3,75.7,166,caught,0.7071,0.7071,0.541327,19.904453
693,-14.9,78.1,118,caught,0.7067,0.7067,0.691857,7.710828
694,-6.6,81.4,52,caught,0.7064,0.7064,0.823746,10.471847
695,20.0,-25.0,600,cleared,0.706,0.706,0.853754,4.790769
696,0.3,73.3,214,caught,0.7057,0.7057,1.055509,4.873412
697,-0.8,82.2,36,caught,0.7053,0.7053,0.66358,7.892531
698,-12.9,70.1,278,caught,0.705,0.705,0.585817,15.727522
699,-23.05,79.95,81,caught,0.7046,0.7046,0.589709,24.010532
700,-16.8,81.2,56,caught,0.7043,0.7043,21.878992,18.202682
701,-13.65,79.35,93,caught,0.7039,0.7039,2.900621,32.292667
702,1.75,79.75,85,caught,0.7036,0.7036,0.74205,38.563728
703,2.4,55.4,572,caught,0.7032,0.7032,0.591986,13.455466
704,-11.45,56.55,549,caught,0.7029,0.7029,1.055984,3.309877
705,0.05,73.05,219,caught,0.7025,0.7025,0.737407,4.102037
706,4.1,82.1,38,caught,0.7022,0.7022,2.157266,25.257969
707,-11.05,81.95,41,caught,0.7018,0.7018,0.602315,15.167595
708,-22.85,75.15,177,caught,0.7015,0.7015,1.462502,16.837162
709,-2.1,80.9,62,caught,0.7011,0.7011,1.192883,18.020697
710,-7.9,80.1,78,caught,0.7008,0.7008,0.640265,10.826008
711,1.8,79.8,84,caught,0.7004,0.7004,0.765207,20.278269
712,-19.35,78.65,107,caught,0.7001,0.7001,4.173316,7.898831
713,-6.25,81.75,45,caught,0.6997,0.6997,0.954574,22.1336
714,-1.55,76.45,151,caught,0.6994,0.6994,0.636499,13.627595
715,22.7,70.7,266,caught,0.699,0.699,0.826675,7.547927
716,-9.95,58.05,519,caught,0.6987,0.6987,0.785837,9.301935
717,-11.95,81.05,59,caught,0.6983,0.6983,1.134141,11.1565
718,27.9,80.9,62,caught,0.698,0.698,1.562733,12.345835
719,12.5,-22.5,600,cleared,0.6976,0.6976,1.006794,37.034023
720,-7.25,80.75,65,caught,0.6973,0.6973,0.854415,17.336987
721,-7.4,80.6,68,caught,0.6969,0.6969,1.131636,11.918366
722,16.0,-26.0,600,cleared,0.6966,0.6966,0.552088,32.909035
723,8.1,76.1,158,caught,0.6962,0.6962,0.790829,9.097196
724,28.5,-23.5,600,cleared,0.6959,0.6959,0.670781,2.282088
725,7.7,80.7,66,caught,0.6955,0.6955,0.52986,14.818113
726,15.0,-25.0,600,cleared,0.6952,0.6952,0.897893,27.431273
727,4.7,82.7,26,caught,0.6948,0.6948,0.603507,11.7227
728,-18.75,79.25,95,caught,0.6945,0.6945,0.809354,17.208824
729,1.35,79.35,93,caught,0.6941,0.6941,1.472192,27.412493
730,0.75,73.75,205,caught,0.6938,0.6938,1.486245,5.998008
731,-1.25,76.75,145,caught,0.6934,0.6934,5.636167,15.76281
732,-12.55,80.45,71,caught,0.6931,0.6931,0.629247,24.608946
733,18.5,-23.5,600,cleared,0.6927,0.6927,0.667585,17.314964
734,-5.9,77.1,138,caught,0.6924,0.6924,1.615695,9.402217
735,20.0,-25.0,600,cleared,0.6921,0.6921,0.687486,29.341879
736,-7.5,80.5,70,caught,0.6917,0.6917,0.578771,16.592648
737,2.0,55.0,580,caught,0.6914,0.6914,0.655029,13.863129
738,-19.15,78.85,103,caught,0.691,0.691,0.809998,22.117901
739,-13.0,80.0,80,caught,0.6907,0.6907,19.348173,20.394821
740,-7.0,81.0,60,caught,0.6903,0.6903,0.727361,11.905996
741,-18.8,79.2,96,caught,0.69,0.69,0.785105,18.289688
742,0.35,78.35,113,caught,0.6896,0.6896,0.67973,8.23562
743,10.5,-25.5,600,cleared,0.6893,0.6893,0.611138,1.559042
744,-12.45,80.55,69,caught,0.6889,0.6889,0.60385,1.253508
745,-13.65,79.35,93,caught,0.6886,0.6886,0.516275,18.830688
746,6.0,59.0,500,caught,0.6883,0.6883,0.720529,17.23037
747,-11.4,76.6,148,caught,0.6879,0.6879,8.33061,14.563893
748,-7.4,80.6,68,caught,0.6876,0.6876,0.981133,25.836628
749,-10.95,82.05,39,caught,0.6872,0.6872,0.540022,15.81429
750,-19.75,58.25,515,caught,0.6869,0.6869,0.947141,7.744828
751,-2.7,60.3,474,caught,0.6865,0.6865,1.094286,1.126274
752,0.1,73.1,218,caught,0.6862,0.6862,1.030038,14.977272
753,16.95,74.95,181,caught,0.6859,0.6859,13.874652,9.985358
754,-17.0,81.0,60,caught,0.6855,0.6855,1.072221,4.242581
755,-24.05,78.95,101,caught,0.6852,0.6852,3.351458,13.802061
756,-2.25,80.75,65,caught,0.6848,0.6848,0.792233,16.917177
757,-12.15,80.85,63,caught,0.6845,0.6845,0.877397,7.221675
758,-5.6,82.4,32,caught,0.6841,0.6841,4.023848,13.508677
759,23.5,-23.5,600,cleared,0.6838,0.6838,0.832748,6.249804
760,18.3,71.3,254,caught,0.6835,0.6835,0.774699,25.122217
761,-16.8,81.2,56,caught,0.6831,0.6831,0.910221,16.56937
762,-21.25,76.75,145,caught,0.6828,0.6828,0.709701,5.167609
763,-17.25,70.75,265,caught,0.6824,0.6824,0.999213,3.783748
764,14.0,-24.0,600,cleared,0.6821,0.6821,1.172344,15.053575
765,-16.55,81.45,51,caught,0.6817,0.6817,1.52474,4.194405
766,25.0,-25.0,600,cleared,0.6814,0.6814,1.269747,19.306391
767,-17.1,80.9,62,caught,0.6811,0.6811,0.745039,3.418637
768,16.0,-26.0,600,cleared,0.6807,0.6807,0.626289,10.10764
769,2.85,70.85,263,caught,0.6804,0.6804,0.496282,11.22624
770,-25.4,72.6,228,caught,0.68,0.68,0.747626,57.634903
771,-17.05,80.95,61,caught,0.6797,0.6797,0.655703,25.308491
772,-8.25,64.75,385,caught,0.6794,0.6794,0.508568,15.949533
773,-3.05,79.95,81,caught,0.679,0.679,1.545604,34.247326
774,-4.0,69.0,300,caught,0.6787,0.6787,2.160971,5.87224
