episode,pacman_reward,ghost_reward,steps,result,epsilon_pacman,epsilon_ghost,loss_pacman,loss_ghost
166,-16.25,11.75,145,caught,0.9199,0.9199,0.251654,1.513707
167,-28.05,9.95,181,caught,0.9194,0.9194,0.285178,1.033569
168,-8.65,9.35,193,caught,0.919,0.919,0.341294,1.595009
169,-22.25,10.75,165,caught,0.9185,0.9185,0.322802,0.410774
170,-21.55,6.45,251,caught,0.918,0.918,0.264879,0.683493
171,-15.3,-2.3,426,timeout,0.9176,0.9176,0.56153,1.044151
172,-2.35,15.65,67,caught,0.9171,0.9171,0.288059,0.251602
173,-29.05,-6.05,501,timeout,0.9167,0.9167,0.390956,0.431087
174,-14.35,13.65,107,caught,0.9162,0.9162,0.377334,2.269356
175,-11.0,-24.0,600,timeout,0.9157,0.9157,0.289457,0.469171
176,-9.5,-25.5,600,timeout,0.9153,0.9153,0.536827,0.69779
177,-28.9,4.1,298,timeout,0.9148,0.9148,0.372239,0.994248
178,-11.15,6.85,243,caught,0.9144,0.9144,0.424063,1.145076
179,-4.0,-26.0,600,timeout,0.9139,0.9139,0.353198,1.642851
180,-4.35,8.65,207,caught,0.9135,0.9135,0.410572,0.881428
181,-20.85,2.15,337,timeout,0.913,0.913,0.30029,0.772102
182,-15.5,-24.5,600,timeout,0.9125,0.9125,0.365942,0.246764
183,-1.0,-24.0,600,timeout,0.9121,0.9121,0.339952,0.860757
184,-8.0,-27.0,600,timeout,0.9116,0.9116,0.398101,1.010648
185,-5.0,-25.0,600,timeout,0.9112,0.9112,0.31088,0.869614
186,-17.85,5.15,277,caught,0.9107,0.9107,0.254526,1.562658
187,-35.75,-7.75,535,timeout,0.9103,0.9103,0.313128,0.712584
188,-4.9,3.1,318,timeout,0.9098,0.9098,0.323056,0.805749
189,-6.9,1.1,358,timeout,0.9094,0.9094,0.491239,1.340447
190,-16.75,11.25,155,caught,0.9089,0.9089,0.289996,0.853265
191,-23.25,-10.25,585,timeout,0.9084,0.9084,0.267925,0.35435
192,-18.85,14.15,97,caught,0.908,0.908,0.395642,1.85529
193,-29.95,-6.95,519,timeout,0.9075,0.9075,0.270962,0.521704
194,-4.0,-26.0,600,timeout,0.9071,0.9071,0.36635,1.186804
195,-7.0,11.0,160,caught,0.9066,0.9066,0.369002,1.062123
196,-0.4,17.6,28,caught,0.9062,0.9062,0.435278,0.805455
197,-6.85,16.15,57,caught,0.9057,0.9057,0.413581,1.424546
198,-17.15,0.85,363,timeout,0.9053,0.9053,0.42403,1.025456
199,-10.7,7.3,234,caught,0.9048,0.9048,0.391004,1.212816
200,-16.6,11.4,152,caught,0.9044,0.9044,1.61112,1.720522
201,-7.9,15.1,78,caught,0.9039,0.9039,0.46426,0.507812
202,-10.5,12.5,130,caught,0.9035,0.9035,0.354179,1.41345
203,-13.3,4.7,286,timeout,0.903,0.903,0.57448,0.594482
204,-7.4,10.6,168,caught,0.9026,0.9026,0.284888,1.332307
205,-9.0,-1.0,400,timeout,0.9021,0.9021,0.393576,0.803979
206,-20.05,2.95,321,timeout,0.9017,0.9017,0.670261,0.963738
207,0.5,-25.5,600,timeout,0.9012,0.9012,0.406257,0.322155
208,-16.8,11.2,156,caught,0.9008,0.9008,0.358685,1.985777
209,-0.4,17.6,28,caught,0.9003,0.9003,0.358837,0.827087
210,-2.85,15.15,77,caught,0.8999,0.8999,0.291552,0.89104
211,-19.5,8.5,210,caught,0.8994,0.8994,0.412277,1.758225
212,-12.2,15.8,64,caught,0.899,0.899,0.385526,0.901555
213,-1.0,-24.0,600,timeout,0.8985,0.8985,0.287907,0.287322
214,-13.15,4.85,283,timeout,0.8981,0.8981,0.568594,0.322354
215,5.3,8.3,214,caught,0.8976,0.8976,0.399273,0.225821
216,-15.5,12.5,130,caught,0.8972,0.8972,0.384778,0.336884
217,-9.55,3.45,311,timeout,0.8967,0.8967,0.286023,1.333325
218,-13.0,15.0,80,caught,0.8963,0.8963,1.119736,0.665139
219,-11.0,12.0,140,caught,0.8958,0.8958,0.348886,1.149548
220,-16.0,12.0,140,caught,0.8954,0.8954,0.382121,0.756796
221,-5.0,-25.0,600,timeout,0.8949,0.8949,0.359666,0.694101
222,-6.05,16.95,41,caught,0.8945,0.8945,0.754517,1.474131
223,5.0,-25.0,600,timeout,0.894,0.894,0.330272,0.650142
224,-8.6,4.4,292,timeout,0.8936,0.8936,0.327983,1.202426
225,-13.05,14.95,81,caught,0.8931,0.8931,0.324139,0.694912
226,-23.75,-10.75,595,timeout,0.8927,0.8927,0.8344,1.307802
227,-0.0,-25.0,600,timeout,0.8922,0.8922,0.376579,1.392422
228,-0.0,-25.0,600,timeout,0.8918,0.8918,0.344316,0.198664
229,-15.95,12.05,139,caught,0.8913,0.8913,0.387041,0.62884
230,-23.8,14.2,96,caught,0.8909,0.8909,0.408457,0.305872
231,-25.3,12.7,126,caught,0.8904,0.8904,0.736786,1.472704
232,-11.0,-24.0,600,timeout,0.89,0.89,0.448839,0.450527
233,-14.25,13.75,105,caught,0.8896,0.8896,0.257541,0.568014
234,-8.75,-10.75,595,timeout,0.8891,0.8891,0.268494,0.617539
235,-9.25,8.75,205,caught,0.8887,0.8887,0.371385,1.103916
236,-27.15,5.85,263,caught,0.8882,0.8882,0.35104,0.728951
237,-15.55,-2.55,431,timeout,0.8878,0.8878,0.437706,1.209125
238,-17.75,5.25,275,caught,0.8873,0.8873,0.530669,1.707203
239,-17.15,10.85,163,caught,0.8869,0.8869,0.388358,0.73717
240,-27.2,10.8,164,caught,0.8865,0.8865,0.290986,0.437736
241,-17.75,-4.75,475,timeout,0.886,0.886,0.281307,1.704961
242,-22.3,10.7,166,caught,0.8856,0.8856,0.369926,0.503002
243,-8.4,14.6,88,caught,0.8851,0.8851,0.393562,0.876041
244,-12.1,15.9,62,caught,0.8847,0.8847,0.410987,0.517569
245,-12.75,10.25,175,caught,0.8842,0.8842,0.318893,0.900401
246,-19.55,8.45,211,caught,0.8838,0.8838,0.347783,0.561442
247,-2.3,0.7,366,timeout,0.8834,0.8834,0.525505,0.365249
248,9.0,-24.0,600,timeout,0.8829,0.8829,0.445896,2.357876
249,9.5,-24.5,600,timeout,0.8825,0.8825,0.778411,1.991625
250,-6.5,-23.5,600,timeout,0.882,0.882,0.355976,1.693647
251,-9.35,13.65,107,caught,0.8816,0.8816,0.325166,2.183314
252,-0.0,-25.0,600,timeout,0.8811,0.8811,0.297694,0.976264
253,-8.8,14.2,96,caught,0.8807,0.8807,0.330586,0.73359
254,-30.55,2.45,331,timeout,0.8803,0.8803,0.466791,1.356219
255,-7.45,15.55,69,caught,0.8798,0.8798,0.366391,2.076395
256,-11.8,11.2,156,caught,0.8794,0.8794,0.38902,0.23947
257,5.15,-1.85,417,timeout,0.8789,0.8789,0.381037,0.85394
258,-2.5,-22.5,600,timeout,0.8785,0.8785,0.576411,1.591849
259,-12.5,-22.5,600,timeout,0.8781,0.8781,2.188345,1.079183
260,-11.4,16.6,48,caught,0.8776,0.8776,0.480754,1.53166
261,-21.0,-24.0,600,timeout,0.8772,0.8772,0.490559,0.622484
262,-11.45,16.55,49,caught,0.8768,0.8768,0.437386,1.333309
263,-6.95,16.05,59,caught,0.8763,0.8763,0.401379,1.795593
264,-12.65,10.35,173,caught,0.8759,0.8759,1.890551,1.163888
265,-13.15,14.85,83,caught,0.8754,0.8754,0.30953,1.133757
266,5.0,-25.0,600,timeout,0.875,0.875,0.419957,1.115919
267,-11.15,11.85,143,caught,0.8746,0.8746,0.428124,1.276459
268,-6.85,16.15,57,caught,0.8741,0.8741,0.377367,0.378324
269,-16.0,17.0,40,caught,0.8737,0.8737,0.301667,0.657739
270,3.0,-28.0,600,timeout,0.8732,0.8732,0.684661,0.894815
271,-21.35,11.65,147,caught,0.8728,0.8728,0.316519,1.311904
272,-6.65,16.35,53,caught,0.8724,0.8724,1.095135,0.457974
273,-21.6,1.4,352,timeout,0.8719,0.8719,0.359157,0.839258
274,-0.0,-25.0,600,timeout,0.8715,0.8715,0.535277,0.725219
275,-5.7,7.3,234,caught,0.8711,0.8711,0.475151,0.737267
276,-16.4,11.6,148,caught,0.8706,0.8706,0.410925,0.309808
277,-3.5,-26.5,600,timeout,0.8702,0.8702,0.429793,1.435699
278,-0.0,-25.0,600,timeout,0.8698,0.8698,0.548787,0.556268
279,-11.45,11.55,149,caught,0.8693,0.8693,1.824017,2.90581
280,-1.85,11.15,157,caught,0.8689,0.8689,0.435219,0.477493
281,11.0,-26.0,600,cleared,0.8685,0.8685,0.399889,2.154983
282,-11.75,16.25,55,caught,0.868,0.868,0.391883,1.67745
283,-8.5,-26.5,600,timeout,0.8676,0.8676,0.568163,1.092793
284,-20.2,-7.2,524,timeout,0.8672,0.8672,0.416936,0.86346
285,1.5,-26.5,600,timeout,0.8667,0.8667,0.309884,0.260288
286,-17.05,15.95,61,caught,0.8663,0.8663,0.442247,0.623395
287,-14.0,-26.0,600,timeout,0.8659,0.8659,0.487277,1.160648
288,-22.25,15.75,65,caught,0.8654,0.8654,0.494512,0.627257
289,-11.85,1.15,357,timeout,0.865,0.865,0.288261,0.814304
290,-11.35,-3.35,447,timeout,0.8646,0.8646,0.317701,0.569647
291,0.85,13.85,103,caught,0.8641,0.8641,0.30706,0.240562
292,-2.25,15.75,65,caught,0.8637,0.8637,0.384642,1.560133
293,-5.05,7.95,221,caught,0.8633,0.8633,0.417301,1.437214
294,-10.8,12.2,136,caught,0.8628,0.8628,0.380616,0.932751
295,-12.35,15.65,67,caught,0.8624,0.8624,0.318873,0.699624
296,0.5,-25.5,600,timeout,0.862,0.862,0.489824,0.671316
297,-3.45,14.55,89,caught,0.8615,0.8615,0.362161,0.74079
298,-9.4,3.6,308,timeout,0.8611,0.8611,0.342864,0.381718
299,-8.0,-27.0,600,timeout,0.8607,0.8607,0.393912,2.056384
300,-5.5,-24.5,600,timeout,0.8602,0.8602,0.373495,1.239135
301,-7.8,-4.8,476,timeout,0.8598,0.8598,1.357213,0.579316
302,58.45,-7.55,241,cleared,0.8594,0.8594,0.433669,1.255632
303,-15.0,-25.0,600,timeout,0.859,0.859,0.532373,1.443319
304,-6.8,16.2,56,caught,0.8585,0.8585,0.445962,0.784015
305,-17.8,15.2,76,caught,0.8581,0.8581,0.44461,2.304143
306,-6.15,11.85,143,caught,0.8577,0.8577,0.544898,1.688943
307,-20.7,12.3,134,caught,0.8572,0.8572,0.401377,0.380904
308,-3.0,-22.0,600,timeout,0.8568,0.8568,0.412879,0.999572
309,-12.15,5.85,263,caught,0.8564,0.8564,0.397007,1.362031
310,-11.45,16.55,49,caught,0.856,0.856,0.446879,0.9655
311,-1.55,11.45,151,caught,0.8555,0.8555,0.382647,1.040601
312,-16.0,-24.0,600,timeout,0.8551,0.8551,0.329602,0.459321
313,11.5,-26.5,600,cleared,0.8547,0.8547,0.513467,2.083196
314,-12.45,15.55,69,caught,0.8542,0.8542,0.320179,0.511871
315,-6.5,-23.5,600,timeout,0.8538,0.8538,0.406766,2.121704
316,-8.95,14.05,99,caught,0.8534,0.8534,0.411701,1.600134
317,-6.6,11.4,152,caught,0.853,0.853,0.550498,1.744265
318,-9.4,13.6,108,caught,0.8525,0.8525,0.33736,0.252339
319,-10.5,-24.5,600,timeout,0.8521,0.8521,0.358864,1.822711
320,-16.35,6.65,247,caught,0.8517,0.8517,0.467181,0.946482
321,6.9,4.9,282,timeout,0.8513,0.8513,0.549432,1.213914
322,-21.75,11.25,155,caught,0.8508,0.8508,0.405701,1.652096
323,-11.6,16.4,52,caught,0.8504,0.8504,0.706313,1.903465
324,-14.6,13.4,112,caught,0.85,0.85,0.420286,1.00463
325,-16.55,6.45,251,caught,0.8496,0.8496,0.420474,2.277792
326,6.0,-26.0,600,timeout,0.8491,0.8491,0.449927,2.518989
327,-15.45,12.55,129,caught,0.8487,0.8487,0.367205,1.018973
328,-10.9,17.1,38,caught,0.8483,0.8483,0.487993,1.713737
329,-10.15,12.85,123,caught,0.8479,0.8479,0.82371,1.222494
330,-13.0,-27.0,600,timeout,0.8474,0.8474,3.429675,0.838997
331,-4.0,-26.0,600,timeout,0.847,0.847,4.136431,1.488401
332,-13.7,-5.7,494,timeout,0.8466,0.8466,0.37588,0.776017
333,-13.65,14.35,93,caught,0.8462,0.8462,0.563732,0.59544
334,-7.5,-27.5,600,timeout,0.8457,0.8457,0.298858,1.215896
335,-19.4,13.6,108,caught,0.8453,0.8453,0.516869,1.889122
336,4.15,7.15,237,caught,0.8449,0.8449,0.452691,0.531598
337,-5.0,-25.0,600,timeout,0.8445,0.8445,0.384197,1.450009
338,-7.8,10.2,176,caught,0.8441,0.8441,0.35872,0.727529
339,-11.45,16.55,49,caught,0.8436,0.8436,0.429668,0.574516
340,-20.0,-25.0,600,timeout,0.8432,0.8432,0.481789,2.245438
341,-10.0,-25.0,600,timeout,0.8428,0.8428,0.331248,0.918673
342,-12.5,15.5,70,caught,0.8424,0.8424,0.415487,0.973336
343,4.0,-24.0,600,timeout,0.8419,0.8419,0.537005,1.117764
344,0.5,-25.5,600,timeout,0.8415,0.8415,0.480181,2.282752
345,-4.6,13.4,112,caught,0.8411,0.8411,0.374892,0.796513
346,-5.5,17.5,30,caught,0.8407,0.8407,0.479312,2.641229
347,-16.8,16.2,56,caught,0.8403,0.8403,0.312914,0.322881
348,5.5,-25.5,600,timeout,0.8398,0.8398,0.432285,1.243843
349,-4.95,13.05,119,caught,0.8394,0.8394,0.444127,0.68524
350,-14.6,13.4,112,caught,0.839,0.839,0.332165,1.062844
351,-5.5,-24.5,600,timeout,0.8386,0.8386,0.541434,1.479561
352,-2.9,10.1,178,caught,0.8382,0.8382,0.515001,1.506585
353,-1.65,1.35,353,timeout,0.8377,0.8377,0.428938,0.417728
354,-10.05,12.95,121,caught,0.8373,0.8373,0.432561,1.184027
355,12.65,15.65,67,caught,0.8369,0.8369,1.354228,1.601031
356,-7.85,15.15,77,caught,0.8365,0.8365,2.35852,2.145059
357,-13.3,-0.3,386,timeout,0.8361,0.8361,0.4664,1.101245
358,6.5,-26.5,600,timeout,0.8357,0.8357,0.474074,0.813461
359,-1.5,-23.5,600,timeout,0.8352,0.8352,0.85881,1.474773
360,-16.0,-24.0,600,timeout,0.8348,0.8348,0.491496,0.17263
361,-21.75,11.25,155,caught,0.8344,0.8344,0.386204,1.183133
362,0.1,13.1,118,caught,0.834,0.834,0.41533,2.718626
363,-9.1,-1.1,402,timeout,0.8336,0.8336,0.356773,0.359098
364,-16.5,-23.5,600,timeout,0.8331,0.8331,0.358363,1.209313
365,-1.4,16.6,48,caught,0.8327,0.8327,0.503224,0.98769
366,-1.35,1.65,347,timeout,0.8323,0.8323,0.471317,0.906425
367,7.05,10.05,179,caught,0.8319,0.8319,1.08757,0.825616
368,-20.8,7.2,236,caught,0.8315,0.8315,0.406063,3.962477
369,-15.7,7.3,234,caught,0.8311,0.8311,0.958692,1.303111
370,6.0,-26.0,600,timeout,0.8307,0.8307,0.471646,0.42803
371,7.0,-27.0,600,timeout,0.8302,0.8302,0.353937,1.037816
372,-18.0,-10.0,580,timeout,0.8298,0.8298,0.730262,0.358378
373,-8.85,-0.85,397,timeout,0.8294,0.8294,0.434502,0.753846
374,-12.0,-28.0,600,timeout,0.829,0.829,0.355441,0.218394
375,-1.55,16.45,51,caught,0.8286,0.8286,0.336654,2.014659
376,-13.95,14.05,99,caught,0.8282,0.8282,0.772973,0.461698
377,-10.0,-25.0,600,timeout,0.8277,0.8277,0.651165,1.643036
378,-10.85,12.15,137,caught,0.8273,0.8273,0.642727,1.265418
