episode,pacman_reward,ghost_reward,steps,result,epsilon_pacman,epsilon_ghost,loss_pacman,loss_ghost
1990,27.18,16.18,94,caught,0.3694,0.3694,6.868615,0.245451
1991,-20.14,17.86,38,caught,0.3693,0.3693,11.244481,0.273895
1992,10.5,-11.5,600,cleared,0.3691,0.3691,0.935951,0.216477
1993,45.39,13.39,187,caught,0.3689,0.3689,1.22735,0.2519
1994,21.65,17.65,45,caught,0.3687,0.3687,1.467435,0.188531
1995,-10.28,13.72,176,caught,0.3685,0.3685,1.077526,0.227511
1996,8.16,18.16,28,caught,0.3683,0.3683,4.802789,0.180605
1997,42.0,-15.0,600,cleared,0.3682,0.3682,1.538435,0.211897
1998,33.5,-13.5,600,cleared,0.368,0.368,0.751971,0.328992
1999,0.14,17.14,62,caught,0.3678,0.3678,1.179771,0.190452
2000,42.8,17.8,40,caught,0.3676,0.3676,1.15939,0.160401
2001,-5.84,18.16,28,caught,0.3674,0.3674,1.085679,0.186398
2002,7.5,17.5,50,caught,0.3672,0.3672,1.534353,0.204567
2003,32.5,-12.5,600,cleared,0.3671,0.3671,0.91588,0.305818
2004,10.0,-11.0,600,timeout,0.3669,0.3669,3.545288,0.223844
2005,19.5,-13.5,600,cleared,0.3667,0.3667,1.23518,0.207358
2006,4.5,-12.5,600,timeout,0.3665,0.3665,1.77681,0.30041
2007,15.1,18.1,30,caught,0.3663,0.3663,1.839243,0.18877
2008,-6.56,17.44,52,caught,0.3661,0.3661,1.297504,0.218119
2009,31.0,-11.0,600,cleared,0.366,0.366,15.103104,0.301462
2010,-1.48,15.52,116,caught,0.3658,0.3658,0.929014,0.159102
2011,50.81,4.81,473,cleared,0.3656,0.3656,1.822087,0.205185
2012,30.85,12.85,205,caught,0.3654,0.3654,14.541023,0.218592
2013,-6.65,17.35,55,caught,0.3652,0.3652,3.027632,0.252448
2014,0.23,17.23,59,caught,0.365,0.365,5.512112,0.217089
2015,74.0,-12.0,600,cleared,0.3649,0.3649,0.968775,0.229558
2016,-10.28,13.72,176,caught,0.3647,0.3647,1.342224,0.199235
2017,23.68,5.68,444,caught,0.3645,0.3645,9.994699,0.203087
2018,-3.0,-12.0,600,timeout,0.3643,0.3643,11.375689,0.19062
2019,41.0,-14.0,600,cleared,0.3641,0.3641,1.502744,0.328871
2020,54.0,-13.0,600,cleared,0.3639,0.3639,3.378628,0.258462
2021,20.21,16.21,93,caught,0.3638,0.3638,0.955143,0.204967
2022,13.24,16.24,92,caught,0.3636,0.3636,0.991702,0.253742
2023,23.0,-10.0,600,cleared,0.3634,0.3634,1.022157,0.207277
2024,13.0,-14.0,600,cleared,0.3632,0.3632,1.536281,0.9403
2025,46.0,-12.0,600,cleared,0.363,0.363,1.349144,0.16141
2026,31.25,6.25,425,caught,0.3629,0.3629,16.889244,0.162328
2027,-2.5,-12.5,600,timeout,0.3627,0.3627,1.699913,1.145981
2028,6.39,16.39,87,caught,0.3625,0.3625,5.919088,0.170422
2029,8.04,18.04,32,caught,0.3623,0.3623,1.357679,0.207905
2030,25.53,14.53,149,caught,0.3621,0.3621,0.713252,0.271956
2031,0.77,17.77,41,caught,0.3619,0.3619,2.043353,0.346822
2032,13.81,16.81,73,caught,0.3618,0.3618,1.634197,0.203545
2033,35.78,10.78,274,caught,0.3616,0.3616,4.13088,0.969572
2034,45.66,13.66,178,caught,0.3614,0.3614,1.236713,0.999786
2035,32.09,7.09,397,caught,0.3612,0.3612,1.36288,0.226863
2036,38.9,13.9,170,caught,0.361,0.361,0.603014,0.95396
2037,33.5,-13.5,600,cleared,0.3609,0.3609,2.813402,0.174787
2038,9.76,12.76,208,caught,0.3607,0.3607,0.997047,0.239217
2039,0.86,17.86,38,caught,0.3605,0.3605,1.066154,0.912451
2040,-10.97,13.03,199,caught,0.3603,0.3603,1.606265,0.171647
2041,0.11,17.11,63,caught,0.3601,0.3601,1.747203,0.238643
2042,2.2,5.2,460,caught,0.36,0.36,1.090927,0.283383
2043,42.0,-15.0,600,cleared,0.3598,0.3598,11.458433,0.194584
2044,4.2,14.2,160,caught,0.3596,0.3596,1.7589,0.220283
2045,14.83,17.83,39,caught,0.3594,0.3594,1.596329,0.23019
2046,1.31,18.31,23,caught,0.3592,0.3592,1.38745,1.119688
2047,41.33,16.33,89,caught,0.3591,0.3591,1.152305,0.274697
2048,5.3,1.3,590,timeout,0.3589,0.3589,1.375534,0.203158
2049,15.86,11.86,238,caught,0.3587,0.3587,1.00697,0.207614
2050,9.58,12.58,214,caught,0.3585,0.3585,1.141622,0.162975
2051,24.0,-11.0,600,cleared,0.3583,0.3583,1.603561,0.877637
2052,0.29,17.29,57,caught,0.3582,0.3582,3.161624,0.255254
2053,11.5,-12.5,600,cleared,0.358,0.358,1.034161,0.961558
2054,15.04,18.04,32,caught,0.3578,0.3578,1.245924,0.193806
2055,29.14,11.14,262,caught,0.3576,0.3576,1.206415,0.206143
2056,39.59,14.59,147,caught,0.3575,0.3575,1.721081,0.282892
2057,47.34,15.34,122,caught,0.3573,0.3573,1.587711,0.235134
2058,-10.13,13.87,171,caught,0.3571,0.3571,1.765852,0.187438
2059,27.18,16.18,94,caught,0.3569,0.3569,13.678869,0.17427
2060,7.26,17.26,58,caught,0.3567,0.3567,1.712105,0.9594
2061,13.9,16.9,70,caught,0.3566,0.3566,1.799945,0.283161
2062,12.94,15.94,102,caught,0.3564,0.3564,1.797504,0.199557
2063,5.91,15.91,103,caught,0.3562,0.3562,2.27736,0.168638
2064,1.08,11.08,264,caught,0.356,0.356,1.028825,0.202688
2065,20.5,-14.5,600,cleared,0.3558,0.3558,1.882215,0.202235
2066,11.35,14.35,155,caught,0.3557,0.3557,0.886521,1.060846
2067,6.3,16.3,90,caught,0.3555,0.3555,1.969351,0.198406
2068,-5.0,-10.0,600,timeout,0.3553,0.3553,1.248704,0.199435
2069,-7.31,16.69,77,caught,0.3551,0.3551,1.286492,0.188286
2070,11.77,14.77,141,caught,0.355,0.355,2.007486,0.14069
2071,5.52,15.52,116,caught,0.3548,0.3548,1.298338,0.176155
2072,-1.5,-13.5,600,timeout,0.3546,0.3546,2.956907,0.373763
2073,0.98,17.98,34,caught,0.3544,0.3544,1.593697,0.151554
2074,8.19,18.19,27,caught,0.3542,0.3542,17.655556,0.501394
2075,13.06,16.06,98,caught,0.3541,0.3541,1.604709,0.197122
2076,33.22,15.22,126,caught,0.3539,0.3539,1.379632,0.228786
2077,0.56,17.56,48,caught,0.3537,0.3537,1.471971,0.259459
2078,8.37,18.37,21,caught,0.3535,0.3535,1.121778,0.150952
2079,5.0,-13.0,600,timeout,0.3534,0.3534,2.317749,0.273762
2080,30.65,5.65,445,caught,0.3532,0.3532,13.856695,0.156532
2081,28.59,17.59,47,caught,0.353,0.353,1.649154,0.19931
2082,26.5,-13.5,600,cleared,0.3528,0.3528,1.165746,0.257396
2083,6.72,16.72,76,caught,0.3527,0.3527,0.821024,0.270396
2084,-2.89,14.11,163,caught,0.3525,0.3525,1.633029,0.199763
2085,0.29,17.29,57,caught,0.3523,0.3523,10.447865,0.288538
2086,14.5,17.5,50,caught,0.3521,0.3521,1.122666,0.176741
2087,22.28,18.28,24,caught,0.352,0.352,1.129655,0.190753
2088,0.47,17.47,51,caught,0.3518,0.3518,1.00554,0.207929
2089,12.85,15.85,105,caught,0.3516,0.3516,1.874873,0.181984
2090,25.5,-12.5,600,cleared,0.3514,0.3514,1.64892,0.183585
2091,-6.11,17.89,37,caught,0.3512,0.3512,3.746576,0.265418
2092,29.14,11.14,262,caught,0.3511,0.3511,1.995196,0.207795
2093,17.5,-11.5,600,cleared,0.3509,0.3509,1.094459,0.220664
2094,-4.48,12.52,216,caught,0.3507,0.3507,1.124426,0.236605
2095,-2.62,14.38,154,caught,0.3505,0.3505,1.283482,0.235943
2096,16.74,5.74,442,caught,0.3504,0.3504,1.832465,0.195656
2097,37.0,-10.0,600,cleared,0.3502,0.3502,1.422794,0.222156
2098,-6.02,17.98,34,caught,0.35,0.35,1.667423,0.224564
2099,0.53,17.53,49,caught,0.3498,0.3498,0.980188,0.172378
2100,16.31,12.31,223,caught,0.3497,0.3497,1.200312,0.932809
2101,4.14,14.14,162,caught,0.3495,0.3495,1.344365,0.213533
2102,27.63,16.63,79,caught,0.3493,0.3493,1.679199,0.232279
2103,20.93,16.93,69,caught,0.3491,0.3491,1.330366,0.210203
2104,32.89,14.89,137,caught,0.349,0.349,1.978161,0.26079
2105,12.5,-13.5,600,cleared,0.3488,0.3488,1.546867,0.255355
2106,27.59,2.59,547,cleared,0.3486,0.3486,1.192839,0.195916
2107,42.12,10.12,296,caught,0.3484,0.3484,1.725962,0.157342
2108,9.43,12.43,219,caught,0.3483,0.3483,0.565157,0.14795
2109,-0.04,16.96,68,caught,0.3481,0.3481,1.28386,0.180085
2110,37.49,12.49,217,caught,0.3479,0.3479,7.529952,0.217279
2111,2.02,5.02,466,caught,0.3478,0.3478,1.84488,0.187412
2112,12.96,1.96,568,cleared,0.3476,0.3476,1.366277,0.184517
2113,0.83,17.83,39,caught,0.3474,0.3474,1.043701,0.180101
2114,18.93,7.93,369,caught,0.3472,0.3472,1.125587,0.203549
2115,-2.82,7.18,394,caught,0.3471,0.3471,1.262726,0.174811
2116,25.5,-12.5,600,cleared,0.3469,0.3469,0.807828,0.915997
2117,-13.5,17.5,50,caught,0.3467,0.3467,1.588572,0.244974
2118,33.5,-13.5,600,cleared,0.3465,0.3465,8.025129,0.259286
2119,20.39,16.39,87,caught,0.3464,0.3464,1.136936,0.203183
2120,34.5,2.5,550,cleared,0.3462,0.3462,1.696834,0.176105
2121,16.98,5.98,434,caught,0.346,0.346,1.826927,0.217762
2122,18.47,14.47,151,caught,0.3458,0.3458,12.002165,1.075917
2123,-0.73,16.27,91,caught,0.3457,0.3457,1.290019,0.188109
2124,20.51,16.51,83,caught,0.3455,0.3455,1.681318,0.186556
2125,35.38,17.38,54,caught,0.3453,0.3453,1.413547,0.225296
2126,-6.08,17.92,36,caught,0.3452,0.3452,1.060054,0.212906
2127,48.0,-14.0,600,cleared,0.345,0.345,1.031493,0.891961
2128,29.01,18.01,33,caught,0.3448,0.3448,1.145432,0.227368
2129,22.36,4.36,488,cleared,0.3446,0.3446,2.183418,0.218184
2130,7.74,17.74,42,caught,0.3445,0.3445,1.11861,0.170016
2131,21.65,17.65,45,caught,0.3443,0.3443,1.322143,0.20444
2132,24.27,13.27,191,caught,0.3441,0.3441,1.197313,0.145672
2133,14.89,17.89,37,caught,0.3439,0.3439,0.565305,0.183384
2134,15.01,18.01,33,caught,0.3438,0.3438,1.595927,0.17221
2135,8.43,18.43,19,caught,0.3436,0.3436,1.323828,0.20437
2136,13.24,16.24,92,caught,0.3434,0.3434,5.457064,0.158065
2137,28.63,10.63,279,caught,0.3433,0.3433,1.26691,0.194948
2138,11.0,-12.0,600,cleared,0.3431,0.3431,1.958513,0.23992
2139,32.0,7.0,400,caught,0.3429,0.3429,1.821428,0.17983
2140,27.09,16.09,97,caught,0.3427,0.3427,1.051477,0.146577
2141,27.5,-14.5,600,cleared,0.3426,0.3426,3.214995,0.239935
2142,-12.5,-16.5,600,timeout,0.3424,0.3424,0.977127,0.233295
2143,45.0,-11.0,600,cleared,0.3422,0.3422,1.410569,0.143231
2144,-2.83,14.17,161,caught,0.3421,0.3421,2.043938,0.165199
2145,27.42,16.42,86,caught,0.3419,0.3419,8.180154,0.265716
2146,-1.3,15.7,110,caught,0.3417,0.3417,0.87931,0.839953
2147,21.53,17.53,49,caught,0.3415,0.3415,1.675282,0.17994
2148,16.01,12.01,233,caught,0.3414,0.3414,1.380647,0.273122
2149,42.62,17.62,46,caught,0.3412,0.3412,1.617554,0.79292
2150,-0.43,16.57,81,caught,0.341,0.341,7.4538,0.323286
2151,5.5,-13.5,600,timeout,0.3409,0.3409,1.757788,0.264694
2152,0.08,17.08,64,caught,0.3407,0.3407,1.62588,0.177785
2153,7.5,17.5,50,caught,0.3405,0.3405,0.941746,0.958356
2154,13.27,16.27,91,caught,0.3404,0.3404,2.449163,0.951144
2155,1.07,18.07,31,caught,0.3402,0.3402,1.129779,0.182772
2156,27.63,16.63,79,caught,0.34,0.34,2.698167,0.255842
2157,15.07,18.07,31,caught,0.3398,0.3398,1.404271,0.741364
2158,0.44,17.44,52,caught,0.3397,0.3397,2.257861,0.165763
2159,52.0,-11.0,600,cleared,0.3395,0.3395,0.900819,0.137555
2160,21.84,10.84,272,caught,0.3393,0.3393,1.150721,0.181934
2161,21.68,17.68,44,caught,0.3392,0.3392,2.055293,0.216832
2162,21.08,17.08,64,caught,0.339,0.339,3.503126,0.178851
2163,7.89,17.89,37,caught,0.3388,0.3388,1.260234,0.232707
2164,8.13,18.13,29,caught,0.3387,0.3387,1.304724,0.163552
2165,-3.42,6.58,414,caught,0.3385,0.3385,0.753541,0.193399
2166,13.99,16.99,67,caught,0.3383,0.3383,1.452731,0.202063
2167,-2.0,-13.0,600,timeout,0.3381,0.3381,1.304244,0.244861
2168,22.19,18.19,27,caught,0.338,0.338,1.432315,0.191059
2169,-6.53,17.47,51,caught,0.3378,0.3378,1.291366,0.190413
2170,22.25,18.25,25,caught,0.3376,0.3376,0.798694,0.807284
2171,5.28,15.28,124,caught,0.3375,0.3375,2.380457,0.187729
2172,7.5,17.5,50,caught,0.3373,0.3373,3.428998,0.23074
2173,19.34,15.34,122,caught,0.3371,0.3371,0.981104,0.186104
2174,36.34,18.34,22,caught,0.337,0.337,3.258308,0.212728
2175,-13.26,17.74,42,caught,0.3368,0.3368,1.16462,0.162042
2176,35.93,10.93,269,caught,0.3366,0.3366,0.997401,0.243367
2177,34.39,16.39,87,caught,0.3365,0.3365,3.683438,0.180963
2178,18.0,-12.0,600,cleared,0.3363,0.3363,1.925872,0.199042
2179,25.5,-12.5,600,cleared,0.3361,0.3361,1.460149,0.149825
2180,33.34,15.34,122,caught,0.336,0.336,3.57156,0.193779
2181,21.8,17.8,40,caught,0.3358,0.3358,6.097316,0.199621
2182,21.71,17.71,43,caught,0.3356,0.3356,1.099503,0.211935
2183,21.02,17.02,66,caught,0.3355,0.3355,1.537019,0.169376
2184,1.13,18.13,29,caught,0.3353,0.3353,2.019037,0.172668
2185,46.98,14.98,134,caught,0.3351,0.3351,5.204752,0.229982
2186,55.09,16.09,97,caught,0.335,0.335,1.687716,0.182887
2187,-6.23,17.77,41,caught,0.3348,0.3348,1.407284,0.157322
2188,-2.19,7.81,373,caught,0.3346,0.3346,0.705747,0.188796
2189,0.14,17.14,62,caught,0.3344,0.3344,2.394533,0.202481
2190,41.5,-14.5,600,cleared,0.3343,0.3343,2.052383,0.239018
2191,28.8,17.8,40,caught,0.3341,0.3341,0.874733,0.210668
2192,52.01,6.01,433,caught,0.3339,0.3339,0.970863,0.904114
2193,-0.52,16.48,84,caught,0.3338,0.3338,1.442423,0.218748
2194,0.92,17.92,36,caught,0.3336,0.3336,1.456747,0.196475
2195,6.21,16.21,93,caught,0.3334,0.3334,1.211372,0.835462
2196,8.13,18.13,29,caught,0.3333,0.3333,2.331455,0.158407
2197,48.0,-14.0,600,cleared,0.3331,0.3331,1.463719,0.208061
2198,62.5,-14.5,600,cleared,0.3329,0.3329,6.231747,0.192808
2199,26.0,-13.0,600,cleared,0.3328,0.3328,2.026296,0.257245
2200,28.59,17.59,47,caught,0.3326,0.3326,1.828084,0.798969
2201,14.11,17.11,63,caught,0.3324,0.3324,1.515001,0.195834
2202,-12.84,18.16,28,caught,0.3323,0.3323,1.167578,0.306083
2203,-26.4,4.6,480,timeout,0.3321,0.3321,0.862673,0.83974
2204,7.56,17.56,48,caught,0.3319,0.3319,1.282856,0.222146
2205,21.62,17.62,46,caught,0.3318,0.3318,1.690749,0.194821
2206,35.71,17.71,43,caught,0.3316,0.3316,2.482347,0.155785
2207,8.62,11.62,246,caught,0.3315,0.3315,16.651825,0.219216
2208,1.01,18.01,33,caught,0.3313,0.3313,4.570084,0.177767
2209,14.44,17.44,52,caught,0.3311,0.3311,2.878644,0.778785
2210,28.02,17.02,66,caught,0.331,0.331,3.930757,0.181015
2211,17.87,13.87,171,caught,0.3308,0.3308,1.346526,0.174149
2212,-2.5,14.5,150,caught,0.3306,0.3306,1.521633,0.174792
2213,34.0,-14.0,600,cleared,0.3305,0.3305,2.102679,1.00482
2214,21.05,17.05,65,caught,0.3303,0.3303,1.431652,0.291009
2215,0.14,17.14,62,caught,0.3301,0.3301,5.513289,0.174659
2216,0.59,17.59,47,caught,0.33,0.33,1.821327,0.191996
2217,43.0,-16.0,600,cleared,0.3298,0.3298,11.719926,0.248289
2218,20.0,-14.0,600,cleared,0.3296,0.3296,1.020722,0.184824
2219,13.99,16.99,67,caught,0.3295,0.3295,1.478446,0.238022
2220,19.85,15.85,105,caught,0.3293,0.3293,1.681792,1.062033
2221,7.17,17.17,61,caught,0.3291,0.3291,0.943662,0.183694
2222,27.42,16.42,86,caught,0.329,0.329,1.418239,0.180416
2223,-0.1,16.9,70,caught,0.3288,0.3288,1.507154,0.256694
2224,7.89,17.89,37,caught,0.3286,0.3286,1.695636,0.237841
2225,18.8,14.8,140,caught,0.3285,0.3285,1.641809,0.193143
2226,10.18,13.18,194,caught,0.3283,0.3283,14.249211,1.129965
2227,18.47,14.47,151,caught,0.3282,0.3282,6.861455,0.236168
2228,41.5,-14.5,600,cleared,0.328,0.328,2.709847,0.195628
2229,-15.15,15.85,105,caught,0.3278,0.3278,3.198303,1.086598
2230,11.5,-12.5,600,cleared,0.3277,0.3277,3.182753,0.156673
2231,24.88,6.88,404,caught,0.3275,0.3275,3.408546,0.221542
2232,-5.6,18.4,20,caught,0.3273,0.3273,3.388845,0.263936
2233,55.0,-14.0,600,cleared,0.3272,0.3272,1.227334,0.226833
2234,20.78,16.78,74,caught,0.327,0.327,1.402817,0.197461
2235,33.7,15.7,110,caught,0.3268,0.3268,1.693538,0.210797
2236,26.73,15.73,109,caught,0.3267,0.3267,1.083766,0.191938
2237,27.39,16.39,87,caught,0.3265,0.3265,1.450838,0.202131
2238,9.43,12.43,219,caught,0.3264,0.3264,2.072604,0.186904
2239,28.74,17.74,42,caught,0.3262,0.3262,1.933021,0.151247
2240,117.55,-9.45,365,cleared,0.326,0.326,2.852033,0.19675
2241,7.65,17.65,45,caught,0.3259,0.3259,2.072837,0.258862
2242,8.1,18.1,30,caught,0.3257,0.3257,1.396049,0.743967
2243,26.31,15.31,123,caught,0.3255,0.3255,2.124129,0.208303
2244,-8.78,15.22,126,caught,0.3254,0.3254,1.351589,0.235836
2245,5.13,15.13,129,caught,0.3252,0.3252,1.741601,0.222503
2246,34.5,-14.5,600,cleared,0.325,0.325,1.490415,0.201156
2247,13.72,16.72,76,caught,0.3249,0.3249,3.100009,0.294251
2248,19.0,-13.0,600,cleared,0.3247,0.3247,1.442369,0.20782
2249,19.13,15.13,129,caught,0.3246,0.3246,1.607934,0.168031
2250,0.44,17.44,52,caught,0.3244,0.3244,11.944613,0.251098
2251,37.5,-10.5,600,cleared,0.3242,0.3242,1.499572,0.163429
2252,6.57,16.57,81,caught,0.3241,0.3241,1.641207,0.878504
2253,6.15,16.15,95,caught,0.3239,0.3239,1.67322,0.294622
2254,6.51,16.51,83,caught,0.3238,0.3238,2.817579,0.941488
2255,19.61,15.61,113,caught,0.3236,0.3236,7.995967,0.165486
2256,19.2,8.2,360,caught,0.3234,0.3234,4.012203,0.184028
2257,12.53,8.53,349,caught,0.3233,0.3233,1.475405,0.182484
2258,18.0,-12.0,600,cleared,0.3231,0.3231,1.553622,0.158605
2259,55.0,-14.0,600,cleared,0.3229,0.3229,9.119017,0.229143
2260,7.38,17.38,54,caught,0.3228,0.3228,1.094302,0.972835
2261,7.59,17.59,47,caught,0.3226,0.3226,3.347267,0.158879
2262,8.13,18.13,29,caught,0.3225,0.3225,0.922484,0.209328
2263,40.0,-13.0,600,cleared,0.3223,0.3223,1.420555,0.901688
2264,14.0,-15.0,600,cleared,0.3221,0.3221,1.033131,0.173251
2265,8.37,18.37,21,caught,0.322,0.322,2.192588,0.267613
2266,30.05,5.05,465,caught,0.3218,0.3218,1.529618,0.201189
2267,18.98,14.98,134,caught,0.3217,0.3217,24.944551,0.169705
2268,-16.38,14.62,146,caught,0.3215,0.3215,1.323204,0.202553
2269,-19.69,18.31,23,caught,0.3213,0.3213,2.065983,0.206562
2270,42.68,17.68,44,caught,0.3212,0.3212,1.15947,0.139218
2271,38.5,-11.5,600,cleared,0.321,0.321,1.385168,0.272898
2272,45.33,13.33,189,caught,0.3208,0.3208,2.18623,0.200066
2273,-5.72,18.28,24,caught,0.3207,0.3207,2.450528,0.259722
2274,30.5,-10.5,600,cleared,0.3205,0.3205,1.875027,0.154223
2275,5.37,15.37,121,caught,0.3204,0.3204,0.859041,0.216591
2276,13.48,16.48,84,caught,0.3202,0.3202,2.054993,0.170653
2277,-6.74,17.26,58,caught,0.32,0.32,1.700997,0.193421
2278,14.62,17.62,46,caught,0.3199,0.3199,2.282744,0.17719
2279,14.92,17.92,36,caught,0.3197,0.3197,1.364985,0.17538
2280,21.29,17.29,57,caught,0.3196,0.3196,1.777892,0.766525
2281,0.56,17.56,48,caught,0.3194,0.3194,1.429534,1.937568
2282,21.26,17.26,58,caught,0.3192,0.3192,2.940251,0.20435
2283,7.62,17.62,46,caught,0.3191,0.3191,2.504718,0.19635
2284,37.25,12.25,225,caught,0.3189,0.3189,1.785615,0.180183
2285,28.26,17.26,58,caught,0.3188,0.3188,2.356395,0.24897
2286,-7.1,16.9,70,caught,0.3186,0.3186,3.807002,0.260007
2287,59.5,-11.5,600,cleared,0.3185,0.3185,2.316821,0.982192
2288,1.01,18.01,33,caught,0.3183,0.3183,1.554594,0.184872
2289,20.5,-14.5,600,cleared,0.3181,0.3181,1.404754,0.203236
2290,0.23,17.23,59,caught,0.318,0.318,1.182314,0.190705
2291,29.27,4.27,491,cleared,0.3178,0.3178,2.342533,0.19157
2292,6.39,16.39,87,caught,0.3177,0.3177,1.353785,0.172151
2293,-8.96,15.04,132,caught,0.3175,0.3175,3.611323,0.178784
2294,20.3,16.3,90,caught,0.3173,0.3173,1.322791,0.242663
2295,33.0,-13.0,600,cleared,0.3172,0.3172,1.165355,0.191434
2296,26.5,-13.5,600,cleared,0.317,0.317,1.40742,1.077463
2297,3.09,13.09,197,caught,0.3169,0.3169,1.255127,0.25841
2298,7.32,17.32,56,caught,0.3167,0.3167,2.20582,0.194868
2299,14.68,17.68,44,caught,0.3165,0.3165,2.29843,0.237847
2300,-4.63,12.37,221,caught,0.3164,0.3164,1.615429,0.208212
2301,7.47,17.47,51,caught,0.3162,0.3162,2.169836,0.171552
2302,41.98,2.98,534,cleared,0.3161,0.3161,1.717695,0.175307
2303,0.05,17.05,65,caught,0.3159,0.3159,2.202466,0.15373
2304,-1.5,-13.5,600,timeout,0.3158,0.3158,2.582463,0.198333
2305,34.5,-14.5,600,cleared,0.3156,0.3156,1.735152,0.234004
2306,42.0,-15.0,600,cleared,0.3154,0.3154,1.557058,1.154138
2307,-9.83,14.17,161,caught,0.3153,0.3153,2.147689,0.195528
2308,33.5,-13.5,600,cleared,0.3151,0.3151,1.606501,0.219413
2309,26.0,-13.0,600,cleared,0.315,0.315,2.593858,0.331513
2310,22.25,18.25,25,caught,0.3148,0.3148,1.909354,0.170233
2311,-5.78,18.22,26,caught,0.3147,0.3147,1.697171,0.242133
2312,-19.25,4.75,475,timeout,0.3145,0.3145,1.672559,0.191129
2313,-6.35,17.65,45,caught,0.3143,0.3143,2.20093,0.203514
2314,26.0,-13.0,600,cleared,0.3142,0.3142,2.098238,1.049718
2315,1.64,18.64,12,caught,0.314,0.314,1.783319,0.181747
2316,54.31,15.31,123,caught,0.3139,0.3139,1.969959,0.192219
2317,15.22,18.22,26,caught,0.3137,0.3137,22.36429,0.197579
2318,47.5,-13.5,600,cleared,0.3136,0.3136,4.959524,0.211634
2319,20.0,-14.0,600,cleared,0.3134,0.3134,2.086034,0.1983
2320,0.71,17.71,43,caught,0.3132,0.3132,1.355299,0.190266
2321,8.1,18.1,30,caught,0.3131,0.3131,1.323129,1.038958
2322,53.0,-12.0,600,cleared,0.3129,0.3129,1.46435,0.257142
2323,39.5,-12.5,600,cleared,0.3128,0.3128,10.615856,0.244348
2324,26.5,-13.5,600,cleared,0.3126,0.3126,2.256138,0.190564
2325,-5.51,18.49,17,caught,0.3125,0.3125,0.923769,0.229943
2326,28.62,17.62,46,caught,0.3123,0.3123,2.977395,0.253427
2327,32.5,-12.5,600,cleared,0.3121,0.3121,1.568601,0.157453
2328,62.0,-14.0,600,cleared,0.312,0.312,2.082731,0.221786
2329,-5.6,18.4,20,caught,0.3118,0.3118,1.173605,0.195909
2330,32.5,-12.5,600,cleared,0.3117,0.3117,2.291625,0.216805
2331,26.5,-13.5,600,cleared,0.3115,0.3115,1.374589,0.151848
2332,19.5,-13.5,600,cleared,0.3114,0.3114,1.144692,0.195356
2333,41.0,-14.0,600,cleared,0.3112,0.3112,1.445471,0.220422
2334,8.0,-16.0,600,timeout,0.3111,0.3111,1.23699,0.220452
2335,76.5,-14.5,600,cleared,0.3109,0.3109,1.616021,0.121599
2336,26.5,-13.5,600,cleared,0.3107,0.3107,2.288373,0.20117
2337,-0.7,16.3,90,caught,0.3106,0.3106,1.278365,0.171973
2338,19.5,-13.5,600,cleared,0.3104,0.3104,2.549405,1.09383
2339,-10.0,-12.0,600,timeout,0.3103,0.3103,1.880136,0.203784
2340,13.0,-14.0,600,cleared,0.3101,0.3101,3.825817,0.222945
2341,-12.63,18.37,21,caught,0.31,0.31,4.301881,0.216726
2342,-20.08,17.92,36,caught,0.3098,0.3098,0.912463,0.194473
2343,-2.92,14.08,164,caught,0.3097,0.3097,0.801129,0.156337
2344,5.0,-13.0,600,timeout,0.3095,0.3095,1.393631,0.214713
2345,5.28,15.28,124,caught,0.3093,0.3093,7.107312,0.310878
2346,-12.45,18.55,15,caught,0.3092,0.3092,1.462984,1.023497
2347,31.99,13.99,167,caught,0.309,0.309,2.781302,0.213835
2348,11.0,-12.0,600,cleared,0.3089,0.3089,2.223447,0.224423
2349,29.68,11.68,244,caught,0.3087,0.3087,1.54255,0.171447
2350,25.5,-12.5,600,cleared,0.3086,0.3086,1.398134,1.19491
2351,4.0,-12.0,600,timeout,0.3084,0.3084,2.074476,0.209338
2352,23.55,12.55,215,caught,0.3083,0.3083,0.991794,0.181604
2353,37.94,12.94,202,caught,0.3081,0.3081,2.794305,0.191303
2354,47.7,15.7,110,caught,0.308,0.308,1.836068,0.226329
2355,6.5,-14.5,600,timeout,0.3078,0.3078,8.229163,0.169694
2356,17.0,-11.0,600,cleared,0.3076,0.3076,52.220543,0.222034
2357,9.4,12.4,220,caught,0.3075,0.3075,2.380008,0.165064
2358,-5.6,18.4,20,caught,0.3073,0.3073,1.997668,0.239838
2359,-5.87,18.13,29,caught,0.3072,0.3072,1.346739,0.230293
2360,1.07,18.07,31,caught,0.307,0.307,1.544851,0.265574
2361,-14.0,-15.0,600,timeout,0.3069,0.3069,1.450105,0.227956
2362,-16.0,-13.0,600,timeout,0.3067,0.3067,1.927701,0.20398
2363,-1.0,-14.0,600,timeout,0.3066,0.3066,1.317937,0.732753
2364,8.46,18.46,18,caught,0.3064,0.3064,3.083683,0.172878
2365,30.16,12.16,228,caught,0.3063,0.3063,1.50498,0.197152
2366,41.0,-14.0,600,cleared,0.3061,0.3061,1.485727,0.188662
2367,44.34,12.34,222,caught,0.306,0.306,2.992381,0.360306
2368,20.0,-14.0,600,cleared,0.3058,0.3058,1.675843,0.17663
2369,32.68,14.68,144,caught,0.3057,0.3057,1.485239,0.176278
2370,1.49,18.49,17,caught,0.3055,0.3055,2.520762,0.254307
2371,45.0,-11.0,600,cleared,0.3054,0.3054,35.320911,0.155701
