episode,pacman_reward,ghost_reward,steps,result,epsilon_pacman,epsilon_ghost,loss_pacman,loss_ghost
46,-1.34,7.66,342,caught,0.1,0.1,0.182552,0.206428
47,-4.98,14.02,24,caught,0.1,0.1,0.183785,0.20748
48,11.78,10.78,186,caught,0.1,0.1,0.134749,0.398437
49,12.42,11.42,154,caught,0.1,0.1,0.261573,0.207527
50,-16.6,12.4,105,caught,0.1,0.1,0.714227,0.333603
51,15.04,9.04,273,caught,0.1,0.1,0.242822,0.160296
52,17.5,6.5,400,caught,0.1,0.1,0.491299,0.49919
53,-2.26,11.74,138,caught,0.1,0.1,0.212404,0.351993
54,-0.76,13.24,63,caught,0.1,0.1,0.407769,0.398259
55,0.26,4.26,512,timeout,0.1,0.1,0.185474,0.17855
56,-7.94,6.06,422,caught,0.1,0.1,0.191211,0.972112
57,0.0,14.0,25,caught,0.1,0.1,0.141979,0.861259
58,16.25,-10.25,600,cleared,0.1,0.1,0.627628,0.165788
59,1.58,10.58,196,caught,0.1,0.1,0.347316,0.29454
60,5.25,-9.25,600,timeout,0.1,0.1,0.167876,0.12046
61,-16.04,12.96,77,caught,0.1,0.1,0.972145,0.175751
62,-10.6,13.4,55,caught,0.1,0.1,0.214085,0.488323
63,4.42,8.42,304,caught,0.1,0.1,0.295619,1.100017
64,11.5,-10.5,600,cleared,0.1,0.1,1.302287,0.650744
65,21.0,-10.0,600,cleared,0.1,0.1,0.491913,0.640884
66,-6.12,12.88,81,caught,0.1,0.1,0.177437,0.258312
67,-4.94,14.06,22,caught,0.1,0.1,0.222572,0.792156
68,20.38,9.38,256,caught,0.1,0.1,0.188037,1.209905
69,-3.54,10.46,202,caught,0.1,0.1,0.21634,0.854981
70,31.0,-10.0,600,cleared,0.1,0.1,0.23335,0.259322
71,-5.88,13.12,69,caught,0.1,0.1,0.453557,0.681
72,6.5,-10.5,600,timeout,0.1,0.1,0.281883,1.017812
73,16.25,-10.25,600,cleared,0.1,0.1,0.322463,0.360405
74,21.75,-10.75,600,cleared,0.1,0.1,0.290094,0.268974
75,-0.76,13.24,63,caught,0.1,0.1,0.147238,0.233268
76,-7.72,11.28,161,caught,0.1,0.1,0.129046,0.263164
77,-8.75,-10.25,600,timeout,0.1,0.1,0.11293,0.822965
78,-5.52,13.48,51,caught,0.1,0.1,0.123436,0.144849
79,-0.56,13.44,53,caught,0.1,0.1,0.270098,0.211021
80,11.48,5.48,451,caught,0.1,0.1,0.405366,0.398231
81,18.28,7.28,361,caught,0.1,0.1,0.203849,0.116069
82,-3.75,-10.25,600,timeout,0.1,0.1,0.232435,0.666786
83,3.32,7.32,359,caught,0.1,0.1,0.209193,0.314885
84,-6.22,12.78,86,caught,0.1,0.1,0.185436,0.672539
85,-11.76,12.24,113,caught,0.1,0.1,0.243941,0.671077
86,-11.48,12.52,99,caught,0.1,0.1,0.135904,0.11425
87,5.0,-9.0,600,timeout,0.1,0.1,2.015776,0.510021
88,21.75,-10.75,600,cleared,0.1,0.1,0.5679,0.380608
89,11.86,10.86,182,caught,0.1,0.1,0.284403,0.722185
90,-11.56,12.44,103,caught,0.1,0.1,0.223947,0.16139
91,3.32,7.32,359,caught,0.1,0.1,0.532365,0.316868
92,6.25,-10.25,600,timeout,0.1,0.1,0.212167,0.396774
93,24.25,-8.25,600,cleared,0.1,0.1,0.312935,0.209305
94,6.5,-10.5,600,timeout,0.1,0.1,3.273486,0.075797
95,5.75,-9.75,600,timeout,0.1,0.1,0.318289,0.225072
96,-15.26,13.74,38,caught,0.1,0.1,0.206212,0.312743
97,11.0,-10.0,600,cleared,0.1,0.1,0.241695,0.055785
98,20.75,-9.75,600,cleared,0.1,0.1,0.249281,0.074844
99,21.0,-10.0,600,cleared,0.1,0.1,0.864879,0.303642
100,-5.5,13.5,50,caught,0.1,0.1,1.413532,0.138194
101,9.06,8.06,322,caught,0.1,0.1,1.188263,0.217261
102,0.25,-9.25,600,timeout,0.1,0.1,0.30955,0.498796
103,12.0,-11.0,600,cleared,0.1,0.1,0.243989,0.310531
104,14.25,-8.25,600,cleared,0.1,0.1,0.657705,0.36419
105,21.5,-10.5,600,cleared,0.1,0.1,0.225106,0.531929
106,6.0,-10.0,600,timeout,0.1,0.1,0.595384,0.269219
107,9.25,-8.25,600,timeout,0.1,0.1,0.245796,0.218453
108,-6.12,12.88,81,caught,0.1,0.1,0.714121,0.303358
109,-4.82,14.18,16,caught,0.1,0.1,5.027088,0.181446
110,15.75,-9.75,600,cleared,0.1,0.1,0.558106,0.121563
111,10.0,-9.0,600,cleared,0.1,0.1,0.361949,0.08694
112,21.5,-10.5,600,cleared,0.1,0.1,0.723159,0.267588
113,-16.5,12.5,100,caught,0.1,0.1,0.280337,0.079928
114,41.0,-10.0,600,cleared,0.1,0.1,0.225146,0.174775
